Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
"ПАТ ""ПУМБ""",поточний рахунок,2642570,0,"Обʼєднання ""Самопоміч""",Житомирська районна організація,39931252,Житомирська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26426055300581,0,"Обʼєднання ""Самопоміч""",Жмеринська міська організація,39956958,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055300611,0,"Обʼєднання ""Самопоміч""",Жмеринська міська організація,39956958,Вінницька область,2016-12-31,5,2016,
"ПАТ ""Банк інвестиції та заощадження""",поточний рахунок,260058922001,0,"Обʼєднання ""Самопоміч""",Закарпатська обласна організація,39966276,Закарпатська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26006924419290,0,"Обʼєднання ""Самопоміч""",Закарпатська обласна організація,39966276,Закарпатська область,2016-12-31,5,2016,
"ПАТ ""Банк кредит Дніпро""",поточний рахунок,2600531005901,0,"Обʼєднання ""Самопоміч""",Запорізька міська організація,39924890,Запорізька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26008924419362,0,"Обʼєднання ""Самопоміч""",Запорізька міська організація,39924890,Запорізька область,2016-12-31,5,2016,
"ПАТ ""Банк кредит Дніпро""",поточний рахунок,260063100580,0,"Обʼєднання ""Самопоміч""",Запорізька обласна організація,39961879,Запорізька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419371,0,"Обʼєднання ""Самопоміч""",Запорізька обласна організація,39961879,Запорізька область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26001495247,0,"Обʼєднання ""Самопоміч""",Здолбунівська районна організація,39959524,Рівненська область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26000492575,"739,81","Обʼєднання ""Самопоміч""",Івано-Франківська обласна організація,39927768,Івано-Франківська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924418985,0,"Обʼєднання ""Самопоміч""",Івано-Франківська обласна організація,39927768,Івано-Франківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008050255435,"6,69","Обʼєднання ""Самопоміч""",Кам’янська міська організація,39942966,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004052203832,0,"Обʼєднання ""Самопоміч""",Каховська міська організація,39927487,Херсонська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26007011663072,"97,06","Обʼєднання ""Самопоміч""",Київська міська організація,39842314,Київ,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26004924419292,0,"Обʼєднання ""Самопоміч""",Київська міська організація,39842314,Київ,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26009011670892,0,"Обʼєднання ""Самопоміч""",Київська обласна організація,39922721,Київська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,2605101167091,0,"Обʼєднання ""Самопоміч""",Київська обласна організація,39922721,Київська область,2016-12-31,5,2016,картковий
"АБ ""Укргазбанк""",поточний рахунок,26007924419329,0,"Обʼєднання ""Самопоміч""",Київська обласна організація,39922721,Київська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26005573546200,"269,84","Обʼєднання ""Самопоміч""",Кіровоградська обласна організація,39934913,Кіровоградська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26007924420170,0,"Обʼєднання ""Самопоміч""",Кіровоградська обласна організація,39934913,Кіровоградська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006055322365,81,"Обʼєднання ""Самопоміч""",Козятинська міська організація,39921836,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003052516971,46,"Обʼєднання ""Самопоміч""",Коломийська міська організація,39934583,Івано-Франківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008054625201,0,"Обʼєднання ""Самопоміч""",Горішньоплавнівська міська організація,39957113,Полтавська область,2016-12-31,5,2016,Комсомольська
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055021669,0,"Обʼєднання ""Самопоміч""",Конотопська міська організація,39922934,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055017701,"120,3","Обʼєднання ""Самопоміч""",Конотопська районна організація,39959000,Сумська область,2016-12-31,5,2016,
невідомо,поточний рахунок,311112,0,"Обʼєднання ""Самопоміч""",Костопільська районна організація,39925596,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26429053600104,0,"Обʼєднання ""Самопоміч""",Краматорська міська організація,39992303,Донецька область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26007011696726,"3008,33","Обʼєднання ""Самопоміч""",Кременчуцька міська організація,39953260,Полтавська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600720237,0,"Обʼєднання ""Самопоміч""",Криворізька міська організація,40300153,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2605310004,0,"Обʼєднання ""Самопоміч""",Криворізька міська організація,40300153,Дніпропетровська область,2016-12-31,5,2016,корпоративної  платіжної  картки
"ПАТ ""ПУМБ""",рахунок виборчого фонду політичної партії,26430123,0,"Обʼєднання ""Самопоміч""",Криворізька міська організація,40300153,Дніпропетровська область,2016-12-31,5,2016,Поточний рахунок виборчого фонду кандидата Семенченко С.І.
невідомо,поточний рахунок,311113,0,"Обʼєднання ""Самопоміч""",Лисичанська міська організація,39929840,Луганська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26000567039900,"1828,69","Обʼєднання ""Самопоміч""",Львівська міська організація,39378876,Львівська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26000584453600,"35773,43","Обʼєднання ""Самопоміч""",Львівська обласна організація,38582948,Львівська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26003300503147,"15,42","Обʼєднання ""Самопоміч""",Марганецька міська організація,39955179,Дніпропетровська область,2016-12-31,5,2016,
невідомо,поточний рахунок,3111123,0,"Обʼєднання ""Самопоміч""",Маріупольська міська організація,39955577,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055723683,2903,"Обʼєднання ""Самопоміч""",Мелітопольська міська організація,39964031,Запорізька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053222865,"14,46","Обʼєднання ""Самопоміч""",Миколаївська міська організація,39925432,Миколаївська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419520,0,"Обʼєднання ""Самопоміч""",Миколаївська міська організація,39925432,Миколаївська область,2016-12-31,5,2016,
"ПАТ ""Банк Восток""",поточний рахунок,26007010353673,"2402,58","Обʼєднання ""Самопоміч""",Одеська міська організація,39923299,Одеська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054334237,0,"Обʼєднання ""Самопоміч""",Одеська обласна організація,40565738,Одеська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26001924419217,0,"Обʼєднання ""Самопоміч""",Одеська обласна організація,40565738,Одеська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008050251729,"82,32","Обʼєднання ""Самопоміч""",Павлоградська міська організація,39953496,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26005011698005,"375,1","Обʼєднання ""Самопоміч""",Полтавська міська організація,39959676,Полтавська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419218,0,"Обʼєднання ""Самопоміч""",Полтавська міська організація,39959676,Полтавська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26001011697884,"11,43","Обʼєднання ""Самопоміч""",Полтавська обласна організація,39995908,Полтавська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26002924419216,0,"Обʼєднання ""Самопоміч""",Полтавська обласна організація,39995908,Полтавська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001054714034,"511,88","Обʼєднання ""Самопоміч""",Рівненська міська організація,39930531,Рівненська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26005924419194,0,"Обʼєднання ""Самопоміч""",Рівненська міська організація,39930531,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000054717805,"62,25","Обʼєднання ""Самопоміч""",Рівненська районна організація,39962689,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053718053,0,"Обʼєднання ""Самопоміч""",Сєвєродонецька міська організація,39957375,Луганська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053615423,"3734,61","Обʼєднання ""Самопоміч""",Словʼянська міська організація,39935110,Донецька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008053717028,15,"Обʼєднання ""Самопоміч""",Старобільська районна організація,39966070,Луганська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26000300954126,0,"Обʼєднання ""Самопоміч""",Сумська міська організація,39915822,Сумська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26003924419293,0,"Обʼєднання ""Самопоміч""",Сумська міська організація,39915822,Сумська область,2016-12-31,5,2016,
невідомо,поточний рахунок,311115,0,"Обʼєднання ""Самопоміч""",Сумська обласна організація,40782474,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001055118006,"991,56","Обʼєднання ""Самопоміч""",Тернопільська обласна організація,39915272,Тернопільська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26007924419051,0,"Обʼєднання ""Самопоміч""",Тернопільська обласна організація,39915272,Тернопільська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26009288727980,"1074,98","Обʼєднання ""Самопоміч""",Тиврівська районна організація,39916648,Вінницька область,2016-12-31,5,2016,
невідомо,поточний рахунок,3111124,0,"Обʼєднання ""Самопоміч""",Токмацька міська організація,39960152,Запорізька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26001300325699,"88,24","Обʼєднання ""Самопоміч""",Тростянецька районна організація,39919738,Вінницька область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26000573196600,"413,97","Обʼєднання ""Самопоміч""",Харківська міська організація,39916469,Харківська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419412,0,"Обʼєднання ""Самопоміч""",Харківська міська організація,39916469,Харківська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26001573246300,"344,35","Обʼєднання ""Самопоміч""",Харківська обласна організація,39916302,Харківська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26001924419411,0,"Обʼєднання ""Самопоміч""",Харківська обласна організація,39916302,Харківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052203116,"13092,64","Обʼєднання ""Самопоміч""",Херсонська міська організація,39871995,Херсонська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052202717,0,"Обʼєднання ""Самопоміч""",Херсонська обласна організація,39970140,Херсонська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052300858,"6,08","Обʼєднання ""Самопоміч""",Хмельницька обласна організація,39935131,Хмельницька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26005924419116,0,"Обʼєднання ""Самопоміч""",Хмельницька обласна організація,39935131,Хмельницька область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26007516616300,0,"Обʼєднання ""Самопоміч""",Черкаська обласна організація,39219693,Черкаська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051502635,"17464,17","Обʼєднання ""Самопоміч""",Чернівецька міська організація,39914787,Чернівецька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26008924419704,0,"Обʼєднання ""Самопоміч""",Чернівецька міська організація,39914787,Чернівецька область,2016-12-31,5,2016,
невідомо,поточний рахунок,3111125,0,"Обʼєднання ""Самопоміч""",Чернігівська обласна організація,39947849,Чернівецька область,2016-12-31,5,2016,
невідомо,поточний рахунок,3111112,0,"Обʼєднання ""Самопоміч""",Чорноморська міська організація,39901060,Одеська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006055326037,0,"Обʼєднання ""Самопоміч""",Шаргородська районна організація,39956717,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055024257,0,"Обʼєднання ""Самопоміч""",Шосткинська міська організація,39959461,Сумська область,2016-12-31,5,2016,
