Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"АТ КБ ""Приватбанк""",Поточний рахунок,UA693052990000026001026101725,19875.11,ЗА МАЙБУТНЄ,ВІННИЦЬКА ОБЛАСНА організація,36474205,Вінницька обл.,2022-12-31,4,2022
Миколаївське РУ АТ КБ Приватбанк у м.Миколаїв,Поточний рахунок,UA673266100000026008054105043,0.00,ЗА МАЙБУТНЄ,МИКОЛАЇВСЬКА ОБЛАСНА організація,37518211,Миколаївська обл.,2022-12-31,4,2022
"АТ КБ""Приватбанк""",Поточний рахунок,UA513052990000026002040702358,10464.97,ЗА МАЙБУТНЄ,РІВНЕНСЬКА ОБЛАСНА організація,36565370,Рівненська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA873366770000026002052550819,290155.03,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA193052990000026008005503176,256924.32,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2022-12-31,4,2022
АТ КБ Приватбанк,Поточний рахунок,UA863052990000026003031103738,27462.84,ЗА МАЙБУТНЄ,ХЕРСОНСЬКА ОБЛАСНА організація,37631480,Херсонська обл.,2022-12-31,4,2022
АТ КБ Приватбанк,Поточний рахунок,UA413524790000026002052244213,0.00,ЗА МАЙБУТНЄ,ХЕРСОНСЬКА ОБЛАСНА організація,37631480,Херсонська обл.,2022-12-31,4,2022
"ФІЛІЯ-ДОНЕЦЬКЕ ОБЛАСНЕ УПРАВЛІННЯ АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНИЙ ОЩАДНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA793351060000026005300711328,172466.16,ЗА МАЙБУТНЄ,ДОНЕЦЬКА ОБЛАСНА організація,36443774,Донецька обл.,2022-12-31,4,2022
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ПЕРШИЙ УКРАЇНСЬКИЙ МІЖНАРОДНИЙ БАНК""",Поточний рахунок,UA603348510000000026000126201,0.00,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА ОБЛАСНА організація,37551945,Черкаська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026007021603255,0.00,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА МІСЬКА організація,43792354,Черкаська обл.,2022-12-31,4,2022
"АТ ""ПУМБ""",Поточний рахунок,UA353348510000000026001112559,2692.59,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2022-12-31,4,2022
"АТ ""ПУМБ""",Картковий рахунок,UA873348510000000026006167651,0.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2022-12-31,4,2022
"АТ ""ПУМБ""",Картковий рахунок,UA133348510000000026005167652,0.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2022-12-31,4,2022
