Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
Оренда приміщень,31.05.2016,340996.8,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",340996.8,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.05.2016,880.36,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",880.36,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,30.05.2016,11776.14,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",11776.14,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,30.06.2016,335520.0,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",335520.0,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,30.06.2016,48273.6,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",48273.6,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,30.06.2016,15044.32,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",15044.32,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,30.06.2016,1239.02,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",1239.02,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.07.2016,329793.6,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",329793.6,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.07.2016,47668.8,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",47668.8,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.07.2016,11679.19,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",11679.19,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.07.2016,1043.34,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",1043.34,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.08.2016,329832.0,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",329832.0,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.08.2016,47625.6,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",47625.6,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.08.2016,15886.42,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",15886.42,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.08.2016,454.24,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",454.24,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,30.09.2016,347371.2,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",347371.2,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,30.09.2016,50073.6,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",50073.6,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,30.09.2016,12668.88,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",12668.88,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,30.09.2016,1977.6,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",1977.6,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.10.2016,346348.8,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",346348.8,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.10.2016,49800.0,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",49800.0,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.10.2016,1438.2,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",1438.2,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.10.2016,18740.23,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",18740.23,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,30.11.2016,334156.8,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",334156.8,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,30.11.2016,48988.8,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",48988.8,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,30.11.2016,17294.42,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",17294.42,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,30.11.2016,1014.16,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",1014.16,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.12.2016,331512.0,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",331512.0,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Оренда приміщень,31.12.2016,49070.4,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",49070.4,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.12.2016,17319.49,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",17319.49,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
Комунальні витрати,31.12.2016,1063.54,"ТОВ ""П.М.А.""",34239254,"м. Ки Їв, вул. Мечнікова, буд. № 2, л. А",1063.54,Юридична особа,ПАРТІЯ МИРУ ТА РОЗВИТКУ,Центральний офіс,39279087,Київ,2,2024
