Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
ПАТ КБ «ПриватБанк»,Поточний рахунок,UA033387830000026001055118006,4488.12,ОБʼЄДНАННЯ САМОПОМІЧ,ТЕРНОПІЛЬСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39915272,Тернопільська обл.,2022-12-31,4,2022
ПАТ АБ «Укргазбанк»,Поточний рахунок,UA303204780000026007924420170,269.84,ОБʼЄДНАННЯ САМОПОМІЧ,КІРОВОГРАДСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39934913,Кіровоградська обл.,2022-12-31,4,2022
"ПАТ АТ ""Укргазбанк""",Поточний рахунок,UA673204780000026009924419048,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39964204,Житомирська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA393052990000026008050251729,297.00,ОБʼЄДНАННЯ САМОПОМІЧ,ПАВЛОГРАДСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39953496,Дніпропетровська обл.,2022-12-31,4,2022
АБ «Укргазбанк»,Поточний рахунок,UA823204780000000026003288682,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ГАЙСИНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ʼʼОБʼЄДНАННЯ ʼʼСАМОПОМІЧʼʼ,39927487,Вінницька обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA173204780000026002924856783,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,38582948,Львівська обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA093204780000026004924419292,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КИЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯСАМОПОМІЧ,39842314,м.Київ,2022-12-31,4,2022
"ПАТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA643052990000026006016802255,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КИЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯСАМОПОМІЧ,39842314,м.Київ,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA123047950000026007053732253,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,СТАРОБІЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39966070,Луганська обл.,2022-12-31,4,2022
"ПАТ АБ ""УКРГАЗБАНК""",Поточний рахунок,UA733204780000026008924419362,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЗАПОРІЗЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇОБʼЄДНАННЯСАМОПОМІЧ,39924890,Запорізька обл.,2022-12-31,4,2022
"ПАТ АБ ""УКРГАЗБАНК""",Поточний рахунок,UA933204780000026000924419371,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39961879,Запорізька обл.,2022-12-31,4,2022
АТ КБ «Приватбанк»,Поточний рахунок,UA373375460000026000055021669,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КОНОТОПСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39922934,Сумська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA313133990000026008055723683,1003.00,ОБʼЄДНАННЯ САМОПОМІЧ,МЕЛІТОПОЛЬСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯСАМОПОМІЧ,39964031,Запорізька обл.,2022-12-31,4,2022
"АТ ""Укрсиббанк""",Транзитний,UA903510050000029033000003100,1828.69,ОБʼЄДНАННЯ САМОПОМІЧ,ЛЬВІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39378876,Львівська обл.,2022-12-31,4,2022
ПАТ АБ «Укргазбанк»,Поточний рахунок,UA423204780000026006924419115,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЖИТОМИРСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39847464,Житомирська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA473052990000026004036400703,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,РАДОМИШЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39942730,Житомирська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Рахунок для соціальних виплат,UA643052990000026041046401391,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,РАДОМИШЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39942730,Житомирська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA983375460000026000055024257,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ШОСТКИНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39959461,Сумська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Транзитний,UA553355480000029030053601760,3234.61,ОБʼЄДНАННЯ САМОПОМІЧ,СЛОВʼЯНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39935110,Донецька обл.,2022-12-31,4,2022
"АТКБ ""ПРИВАТБАНК""",Поточний рахунок,UA213515330000026006052170600,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39916302,Харківська обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA353204780000026001924419411,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39916302,Харківська обл.,2022-12-31,4,2022
АТ КБ «Приватбанк»,Поточний рахунок,UA533524790000026009052203116,12792.64,ОБʼЄДНАННЯ САМОПОМІЧ,ХЕРСОНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39871995,Херсонська обл.,2022-12-31,4,2022
АТ КБ «Приватбанк»,Поточний рахунок,UA313524790000026001052202717,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39970140,Херсонська обл.,2022-12-31,4,2022
АТ «РАЙФФАЙЗЕН БАНК АВАЛЬ»,Поточний рахунок,UA733808050000000026006700647,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39970140,Херсонська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA923375460000026002055017701,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КОНОТОПСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39959000,Сумська обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA603204780000026005924419116,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ХМЕЛЬНИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39935131,Хмельницька обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA393154050000026003052331176,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ХМЕЛЬНИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39935131,Хмельницька обл.,2022-12-31,4,2022
 АТ КБ «Приватбанк»,Поточний рахунок,UA573052990000026008016406262,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,БАРАНІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39915995,Житомирська обл.,2022-12-31,4,2022
АБ «УКРГАЗБАНК,Поточний рахунок,UA053204780000026000924429297,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ТРОСТЯНЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39919738,Вінницька обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA223052990000026003040801689,12440.59,ОБʼЄДНАННЯ САМОПОМІЧ,ВОЛИНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39923587,Волинська обл.,2022-12-31,4,2022
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA233287040000026009054334237,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ОДЕСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,40565738,Одеська обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA353204780000026001924419217,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ОДЕСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,40565738,Одеська обл.,2022-12-31,4,2022
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA273052990000026009004919737,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ОДЕСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,40565738,Одеська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA323026890000026007055327455,343.00,ОБʼЄДНАННЯ САМОПОМІЧ,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39983473,Вінницька обл.,2022-12-31,4,2022
ПАТ АБ «УКРГАЗБАНК»,Поточний рахунок,UA273204780000026003924419196,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ДНІПРОВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39959985,Дніпропетровська обл.,2022-12-31,4,2022
"ПАТ АБ ""УКРГАЗБАНК""",Поточний рахунок,UA693204780000026001924419381,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39957684,Дніпропетровська обл.,2022-12-31,4,2022
"АТ КБ""ПриватБанк""",Поточний рахунок,UA813052990000026008050255435,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КАМʼЯНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39942966,Дніпропетровська обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA533204780000026000924419412,13.97,ОБʼЄДНАННЯ САМОПОМІЧ,ХАРКІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39916469,Харківська обл.,2022-12-31,4,2022
АТ КБ Приватбанк,Поточний рахунок,UA043366770000026003052516971,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КОЛОМИЙСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39934583,Івано-Франківська обл.,2022-12-31,4,2022
АБ «УКРГАЗБАНК»,Поточний рахунок,UA393204780000026007924419329,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КИЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39922721,м.Київ,2022-12-31,4,2022
" АБ ""Укргазбанк""",Поточний рахунок,UA653204780000026009924425195,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39219693,Черкаська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA453052990000026006006308264,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЧЕРНІГІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39947849,Чернігівська обл.,2022-12-31,4,2022
ПАТ АБ «Укргазбанк»,Поточний рахунок,UA543204780000026008924419704,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ЧЕРНІВЕЦЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39914787,Чернівецька обл.,2022-12-31,4,2022
"ПАТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA913562820000026003051502635,42.85,ОБʼЄДНАННЯ САМОПОМІЧ,ЧЕРНІВЕЦЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39914787,Чернівецька обл.,2022-12-31,4,2022
АТ КБ Приватбанк,Поточний рахунок,UA373355480000026004053619026,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ДОНЕЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,42479452,Донецька обл.,2022-12-31,4,2022
"АТ ""Ощадбанк""",Поточний рахунок,UA853563340000026008300751725,3910.68,ОБʼЄДНАННЯ САМОПОМІЧ,Хотинська міська організація Політичної партії Обʼєднання САМОПОМІЧ,43832260,Чернівецька обл.,2022-12-31,4,2022
" АТ КБ ""Приватбанк""",Поточний рахунок,UA353052990000026002000701980,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КОСТОПІЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39925596,Рівненська обл.,2022-12-31,4,2022
" АТ КБ ""Приватбанк""",Рахунок для соціальних виплат,UA753052990000026042040704543,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КОСТОПІЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39925596,Рівненська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA213052990000026008000701155,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,РІВНЕНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39962689,Рівненська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA293052990000026008040704684,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,РІВНЕНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39962689,Рівненська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Рахунок для соціальних виплат,UA613052990000026048040700808,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,РІВНЕНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39962689,Рівненська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA583026890000026006055322365,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,КОЗЯТИНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОʼБЄДНАННЯ САМОПОМІЧ,39921836,Вінницька обл.,2022-12-31,4,2022
"АТ ""Райффайзен банк""",Поточний рахунок,UA773808050000000026000492575,2275.00,ОБʼЄДНАННЯ САМОПОМІЧ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39927768,Івано-Франківська обл.,2022-12-31,4,2022
ПАТ Акціонерний банк «Укргазбанк»,Поточний рахунок,UA393204780000026000924418985,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39927768,Івано-Франківська обл.,2022-12-31,4,2022
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA833266100000026007053222865,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,МИКОЛАЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39925432,Миколаївська обл.,2022-12-31,4,2022
"ПАТ АБ ""Укргазбанк",Поточний рахунок,UA473204780000026000924419520,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,МИКОЛАЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,39925432,Миколаївська обл.,2022-12-31,4,2022
"АБ ""Укргазбанк""",Поточний рахунок,UA443204780000026006924866928,451.11,ОБʼЄДНАННЯ САМОПОМІЧ,Центральний офіс,38558365,Україна,2022-12-31,4,2022
"АБ ""Укргазбанк""",соцстрах,UA573204780000026045903290725,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,Центральний офіс,38558365,Україна,2022-12-31,4,2022
"ПАТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA793052990000026006021001988,4408.76,ОБʼЄДНАННЯ САМОПОМІЧ,Центральний офіс,38558365,Україна,2022-12-31,4,2022
"ПАТ КБ ""ПРИВАТБАНК""",соцстрах,UA833052990000026044001001261,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,Центральний офіс,38558365,Україна,2022-12-31,4,2022
"АБ ""Укргазбанк""",Поточний рахунок для зарахування коштів з державного бюджету на статутну діяльність,UA713204780000026008924418040,0.00,ОБʼЄДНАННЯ САМОПОМІЧ,Центральний офіс,38558365,Україна,2022-12-31,4,2022
