Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
"ПАТ ""МІБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007030316815,"11525578,04",Блок Петра Порошенка "Солідарність",Центральний офіс,21715714,Україна,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26003924420903,"13877,18",Блок Петра Порошенка "Солідарність",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-09-30,3,2017,
"ПАТ ""МІБ""",поточний рахунок,26003010318161,"30969,2",Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-09-30,3,2017,
"ПАТ ""МІБ""",поточний рахунок,26100010318161,143000,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-09-30,3,2017,
"ПАТ ""МІБ""",поточний рахунок,26047010318161,0,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,29036055300978,3,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-09-30,3,2017,
"АБ ""Південний""",поточний рахунок,26006010004725,"1011,41",Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-09-30,3,2017,
"АБ ""Південний""",поточний рахунок,26040010004725,0,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,26004300644298,"7947,23",Блок Петра Порошенка "Солідарність",Дніпровська міська організація,41146881,Дніпропетровська область,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,29090300644298,0,Блок Петра Порошенка "Солідарність",Дніпровська міська організація,41146881,Дніпропетровська область,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,26005300484468,"4074,78",Блок Петра Порошенка "Солідарність",Дніпропетровська обласна організація,39795490,Дніпропетровська область,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,26006300913474,"66690,36",Блок Петра Порошенка "Солідарність",Донецька обласна організація,39645186,Донецька область,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,26000300890814,"22754,46",Блок Петра Порошенка "Солідарність",Житомирська обласна організація,39682762,Житомирська область,2017-09-30,3,2017,
"ПАТ ""Комінвестбанк""",поточний рахунок,26006015000808,"452,32",Блок Петра Порошенка "Солідарність",Закарпатська обласна організація,39950317,Закарпатська область,2017-09-30,3,2017,
"ПАТ ""Комінвестбанк""",рахунок виборчого фонду політичної партії,26423012400006,0,Блок Петра Порошенка "Солідарність",Закарпатська обласна організація,39950317,Закарпатська область,2017-09-30,3,2017,
"АТ ""Укрексімбанк""",поточний рахунок,26008000005026,"688,7",Блок Петра Порошенка "Солідарність",Запорізька обласна організація,39434317,Запорізька область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421055700432,8,Блок Петра Порошенка "Солідарність",Запорізька обласна організація,39434317,Запорізька область,2017-09-30,3,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26008011649608,"251537,9",Блок Петра Порошенка "Солідарність",Київська міська організація,39154804,Київ,2017-09-30,3,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26041012120194,0,Блок Петра Порошенка "Солідарність",Київська міська організація,39154804,Київ,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,26004300956820,"29363,46",Блок Петра Порошенка "Солідарність",Київська обласна організація,39495516,Київська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002052912613,"3933,08",Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26107052900597,80000,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005000691455,12000,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007052920698,9000,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,26003300980169,0,Блок Петра Порошенка "Солідарність",Коломийська міська організація,39790251,Івано-Франківська область,2017-09-30,3,2017,
"ПАТ ""Промислово-фінансовий банк""",поточний рахунок,26001424501,1,Блок Петра Порошенка "Солідарність",Кременчуцька міська організація,39957532,Полтавська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053718941,"1379,41",Блок Петра Порошенка "Солідарність",Луганська обласна організація,39825996,Луганська область,2017-09-30,3,2017,
"ПАТ ""МІБ""",поточний рахунок,26004010318212,"120941,14",Блок Петра Порошенка "Солідарність",Львівська обласна організація,39702118,Львівська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053219711,"1933,57",Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26041053203743,0,Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-09-30,3,2017,
"ПАТ ""Банк Восток""",поточний рахунок,26003010325274,"2733,47",Блок Петра Порошенка "Солідарність",Одеська обласна організація,39607381,Одеська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000212002144,0,Блок Петра Порошенка "Солідарність",Полтавська міська організація,39962153,Полтавська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000279199,"458,47",Блок Петра Порошенка "Солідарність",Полтавська обласна організація,26090791,Полтавська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054713048,"434,07",Блок Петра Порошенка "Солідарність",Рівненська обласна організація,39757256,Рівненська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055016910,"9749,7",Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055000048,0,Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422055000796,0,Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055114295,"32288,29",Блок Петра Порошенка "Солідарність",Тернопільська обласна організація,39614425,Тернопільська область,2017-09-30,3,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600912063,80672,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-09-30,3,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600420063,"253,19",Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266059,"59984,34",Блок Петра Порошенка "Солідарність",Херсонська обласна організація,39438699,Херсонська область,2017-09-30,3,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26001011576381,"11885,7",Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000021523322,"4265,35",Блок Петра Порошенка "Солідарність",Черкаська обласна організація,39602603,Черкаська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266565,"4596,25",Блок Петра Порошенка "Солідарність",Чернівецька обласна організація,39692702,Чернівецька область,2017-09-30,3,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26006011627020,"16306,42",Блок Петра Порошенка "Солідарність",Чернігівська обласна організація,39742680,Чернігівська область,2017-09-30,3,2017,
"ПАТ ""МІБ""",поточний рахунок,26006020316815,"184384,35",Блок Петра Порошенка "Солідарність",Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26102010316815,860000,Блок Петра Порошенка "Солідарність",Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26049010316815,0,Блок Петра Порошенка "Солідарність",Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26108070316815,200000,Блок Петра Порошенка "Солідарність",Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007030316815,0,Блок Петра Порошенка "Солідарність",Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26003924420903,"20585,96",Блок Петра Порошенка "Солідарність",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500997855,0,Блок Петра Порошенка "Солідарність",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26432500899416,0,Блок Петра Порошенка "Солідарність",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26431500976415,0,Блок Петра Порошенка "Солідарність",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26434052502446,0,Блок Петра Порошенка "Солідарність",Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26003010318161,"35572,69",Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26100010318161,143000,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26047010318161,0,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,29036055300978,3,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26434055300205,0,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430055300986,0,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055300976,0,Блок Петра Порошенка "Солідарність",Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"АБ ""Південний""",поточний рахунок,26006010004725,"4240,54",Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АБ ""Південний""",поточний рахунок,26040010004725,0,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26437500202456,0,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430055500743,0,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422055500483,0,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26423055501470,0,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430055500903,0,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26430500703866,5,Блок Петра Порошенка "Солідарність",Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26004300644298,"7567,9",Блок Петра Порошенка "Солідарність",Дніпровська міська організація,41146881,Дніпропетровська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26005300484468,"762,86",Блок Петра Порошенка "Солідарність",Дніпропетровська обласна організація,39795490,Дніпропетровська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050282114,"959,15",Блок Петра Порошенка "Солідарність",Дніпропетровська обласна організація,39795490,Дніпропетровська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26006300913474,"916,83",Блок Петра Порошенка "Солідарність",Донецька обласна організація,39645186,Донецька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26000300890814,"12011,18",Блок Петра Порошенка "Солідарність",Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26044300890814,0,Блок Петра Порошенка "Солідарність",Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26429300977891,0,Блок Петра Порошенка "Солідарність",Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26428301977891,0,Блок Петра Порошенка "Солідарність",Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",рахунок виборчого фонду політичної партії,26420202308308,0,Блок Петра Порошенка "Солідарність",Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",рахунок виборчого фонду політичної партії,26429202308309,0,Блок Петра Порошенка "Солідарність",Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"ПАТ ""Комінвестбанк""",поточний рахунок,26006015000808,"249,47",Блок Петра Порошенка "Солідарність",Закарпатська обласна організація,39950317,Закарпатська область,2017-12-31,4,2017,
"ПАТ ""Комінвестбанк""",поточний рахунок,26040015000808,0,Блок Петра Порошенка "Солідарність",Закарпатська обласна організація,39950317,Закарпатська область,2017-12-31,4,2017,
"АТ ""Укрексімбанк""",поточний рахунок,26045000008600,0,Блок Петра Порошенка "Солідарність",Запорізька обласна організація,39434317,Запорізька область,2017-12-31,4,2017,
"АТ ""Укрексімбанк""",поточний рахунок,26008000005026,"399,54",Блок Петра Порошенка "Солідарність",Запорізька обласна організація,39434317,Запорізька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421055700432,8,Блок Петра Порошенка "Солідарність",Запорізька обласна організація,39434317,Запорізька область,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26008011649608,"3968,18",Блок Петра Порошенка "Солідарність",Київська міська організація,39154804,Київ,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26041012120194,0,Блок Петра Порошенка "Солідарність",Київська міська організація,39154804,Київ,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26004300956820,"18777,01",Блок Петра Порошенка "Солідарність",Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437053000013,0,Блок Петра Порошенка "Солідарність",Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427053000614,0,Блок Петра Порошенка "Солідарність",Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422053000288,0,Блок Петра Порошенка "Солідарність",Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26435053000606,"114,7",Блок Петра Порошенка "Солідарність",Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002052912613,"278,62",Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26107052900597,80000,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005000691455,0,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007052920698,0,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005052928381,5500,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421052900604,0,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422052900346,0,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430052900491,0,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439052900715,0,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432052900381,0,Блок Петра Порошенка "Солідарність",Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26003300980169,0,Блок Петра Порошенка "Солідарність",Коломийська міська організація,39790251,Івано-Франківська область,2017-12-31,4,2017,
"ПАТ ""Промислово-фінансовий банк""",поточний рахунок,26001424501,0,Блок Петра Порошенка "Солідарність",Кременчуцька міська організація,39957532,Полтавська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053718941,"734,41",Блок Петра Порошенка "Солідарність",Луганська обласна організація,39825996,Луганська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26004010318212,"103336,51",Блок Петра Порошенка "Солідарність",Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26426030318212,0,Блок Петра Порошенка "Солідарність",Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26427040318212,0,Блок Петра Порошенка "Солідарність",Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26424010318212,0,Блок Петра Порошенка "Солідарність",Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26425020318212,0,Блок Петра Порошенка "Солідарність",Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26433010524558,0,Блок Петра Порошенка "Солідарність",Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053219711,"6035,48",Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26041053203743,0,Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26435053200545,"29,58",Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430053200368,0,Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26433053200956,0,Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439053200262,0,Блок Петра Порошенка "Солідарність",Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ ""Банк Восток""",поточний рахунок,26003010325274,"417,96",Блок Петра Порошенка "Солідарність",Одеська обласна організація,39607381,Одеська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431054300646,0,Блок Петра Порошенка "Солідарність",Одеська обласна організація,39607381,Одеська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000212002144,0,Блок Петра Порошенка "Солідарність",Полтавська міська організація,39962153,Полтавська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000279199,0,Блок Петра Порошенка "Солідарність",Полтавська обласна організація,26090791,Полтавська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054713048,"1216,4",Блок Петра Порошенка "Солідарність",Рівненська обласна організація,39757256,Рівненська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500096245,0,Блок Петра Порошенка "Солідарність",Рівненська обласна організація,39757256,Рівненська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439054700858,0,Блок Петра Порошенка "Солідарність",Рівненська обласна організація,39757256,Рівненська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055016910,"1330,9",Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420055000754,0,Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26424055000330,0,Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26432055000098,0,Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055000615,0,Блок Петра Порошенка "Солідарність",Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055114295,"2555,05",Блок Петра Порошенка "Солідарність",Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421055100100,0,Блок Петра Порошенка "Солідарність",Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055100525,0,Блок Петра Порошенка "Солідарність",Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26439500566766,0,Блок Петра Порошенка "Солідарність",Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600912063,"15694,46",Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600420063,"253,19",Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26438052200609,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439052200192,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,2643405220056,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439052200590,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26438500813690,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",рахунок виборчого фонду політичної партії,26434161,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",рахунок виборчого фонду політичної партії,26432163,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",рахунок виборчого фонду політичної партії,26433162,0,Блок Петра Порошенка "Солідарність",Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266059,"60501,14",Блок Петра Порошенка "Солідарність",Херсонська обласна організація,39438699,Херсонська область,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26001011576381,"6456,76",Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26428052300953,0,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429052300468,0,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26436500797957,0,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500867618,100,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427052300965,0,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427052300802,0,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26438500508047,0,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
