Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
Прострочена плата,08.12.2021,50.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",50.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,1,2022
Прострочена плата,08.12.2021,99.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",99.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,1,2022
Прострочена плата,08.03.2022,99.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",99.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,1,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",28.02.2022,6141.0,ХОВРАК ІВАН ВІКТОРОВИЧ,,полтавська обл.,6141.0,Фізична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,1,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",28.02.2022,2856.0,"БУДІНВЕСТ-КАПІТАЛ, ТОВ",35133356,"Дніпропетровська обл., м. Дніпро, пр. Слобожанський, буд. 29",2856.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,1,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,2856.0,"БУДІНВЕСТ-КАПІТАЛ, ТОВ",35133356,"Дніпропетровська обл., м. Дніпро, пр. Слобожанський, буд. 29",2856.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,1,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,5729.4,ПРИВАТНЕ ПІДПРИЄМСТВО ГЕЛІАР,35607325,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ СТАРОКОЗАЦЬКА, буд. 58, оф. 428",5729.4,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,1,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,1,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,1,2022
Поточна кредиторська заборгованість зі сплати судових зборів,08.10.2020,5255,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",5255,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,4,2022
Поточна кредиторська заборгованість зі сплати судових зборів,08.10.2020,2102,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",2102,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,4,2022
Поточна кредиторська заборгованість зі сплати судових зборів,09.11.2020,15765,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",15765,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,4,2022
Поточна кредиторська заборгованість зі сплати судових зборів,14.12.2020,4204,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",4204,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,4,2022
кредиторська заборгованість за надані послуги ,30.11.2020,160,"ПРИВАТНЕ АКЦІОНЕРЕ ТОВАРИСТВО ""ДАТАГРУП""",31720260,"м. Київ, ул. Смоленська, буд. 31-33",160,Юридична особа,ПРОПОЗИЦІЯ,РІВНЕНСЬКА ОБЛАСНА організація,43645119,Дніпропетровська область,4,2022
Поточна кредиторська заборгованість зі сплати судових зборів,08.10.2020,5255.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",5255.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,3,2022
Поточна кредиторська заборгованість зі сплати судових зборів,08.10.2020,2102.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",2102.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,3,2022
Поточна кредиторська заборгованість зі сплати судових зборів,09.11.2020,15765.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",15765.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,3,2022
Поточна кредиторська заборгованість зі сплати судових зборів,14.12.2020,4204.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",4204.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,3,2022
кредиторська заборгованість за надані послуги ,30.11.2020,160.0,"ПРИВАТНЕ АКЦІОНЕРЕ ТОВАРИСТВО ""ДАТАГРУП""",31720260,"м. Київ, ул. Смоленська, буд. 31-33",160.0,Юридична особа,ПРОПОЗИЦІЯ,РІВНЕНСЬКА ОБЛАСНА організація,43645119,Дніпропетровська область,3,2022
Прострочена плата за обслуговування рахунку в банку,08.11.2022,22.21,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",22.21,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,3,2022
Прострочена плата за обслуговування рахунку в банку,08.12.2021,50.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",50.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,3,2022
Прострочена плата за обслуговування рахунку в банку,08.12.2021,99.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",99.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,3,2022
Прострочена плата за обслуговування рахунку в банку,08.03.2022,99.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",99.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.04.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.04.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.05.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.05.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.06.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.06.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.07.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.07.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.08.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.08.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.09.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.09.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,3,2022
Поточна кредиторська заборгованість зі сплати судових зборів,08.10.2020,5255.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",5255.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,2,2022
Поточна кредиторська заборгованість зі сплати судових зборів,08.10.2020,2102.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",2102.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,2,2022
Поточна кредиторська заборгованість зі сплати судових зборів,09.11.2020,15765.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",15765.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,2,2022
Поточна кредиторська заборгованість зі сплати судових зборів,14.12.2020,4204.0,ДЕРЖАВНА СУДОВА АДМІНІСТРАЦІЯ УКРАЇНИ,26255795,"м. Київ, ВУЛИЦЯ ЛИПСЬКА, буд. 18/5",4204.0,Юридична особа,ПРОПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,43734685,Київська область,2,2022
кредиторська заборгованість за надані послуги ,30.11.2020,160.0,"ПРИВАТНЕ АКЦІОНЕРЕ ТОВАРИСТВО ""ДАТАГРУП""",31720260,"м. Київ, ул. Смоленська, буд. 31-33",160.0,Юридична особа,ПРОПОЗИЦІЯ,РІВНЕНСЬКА ОБЛАСНА організація,43645119,Дніпропетровська область,2,2022
Прострочена плата за обслуговування рахунку в банку,08.11.2021,22.21,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",22.21,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,2,2022
Прострочена плата за обслуговування рахунку в банку,08.12.2021,50.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",50.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,2,2022
Прострочена плата за обслуговування рахунку в банку,08.12.2021,99.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",99.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,2,2022
Прострочена плата за обслуговування рахунку в банку,08.03.2022,99.0,"Акціонерний банк ""Південний""",20953647,"Одеська обл., м. Одеса, вул. Краснова, буд. 6/1",99.0,Юридична особа,ПРОПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,43626410,Миколаївська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",28.02.2022,6141.0,ХОВРАК ІВАН ВІКТОРОВИЧ,,полтавська обл.,6141.0,Фізична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.03.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.04.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.04.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.05.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",31.05.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.06.2022,768.0,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУМ""",21853959,"Дніпропетровська обл., м. Дніпро, ПРОСПЕКТ ДМИТРА ЯВОРНИЦЬКОГО, буд. 50",768.0,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.06.2022,1576.8,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЦЕРН ""ВЕСНА""",14309215,"Дніпропетровська обл., м. Дніпро, ВУЛИЦЯ КНЯЗЯ ЯРОСЛАВА МУДРОГО, буд. 68",1576.8,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
"Поточна кредиторська заборгованність за товари, роботи, послуги",30.06.2023,6099.64,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУДІНВЕСТ-КАПІТАЛ""",35133356,"Дніпропетровська обл., м. Дніпро, пр. Слобожанський, буд. 29",6099.64,Юридична особа,ПРОПОЗИЦІЯ,Центральний офіс,39550414,Дніпропетровська область,2,2022
