"Найменування банку","Вид рахунку","Номер рахунку","Сума коштів","Партія","Місцева організація","Код ЄДРПОУ осередку","Географічний обʼєкт","Дата","Квартал","Рік"
"невідомо","поточний рахунок","260044524726606",0,"Всеукраїнське об’єднання ""Свобода""","Демидівська районна організація","36090523","Рівненська область","2016-03-31",1,2016
"АТ ""Ощадбанк""","поточний рахунок","26427301994650",0,"Всеукраїнське об’єднання ""Свобода""","Радивилівська районна організація","35314604","Рівненська область","2016-03-31",1,2016
"АТ ""Ощадбанк""","поточний рахунок","26428300994650",0,"Всеукраїнське об’єднання ""Свобода""","Радивилівська районна організація","35314604","Рівненська область","2016-03-31",1,2016
"АТ ""Ощадбанк""","поточний рахунок","26006300976830",1589,"Всеукраїнське об’єднання ""Свобода""","Рівненська обласна організація","26353285","Рівненська область","2016-03-31",1,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26002055123216",0,"Всеукраїнське об’єднання ""Свобода""","Теребовлянська районна організація","36023656","Тернопільська область","2016-03-31",1,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26001185933",0,"Всеукраїнське об’єднання ""Свобода""","Тернопільська міська організація","36183591","Тернопільська область","2016-03-31",1,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26000055115389",75344,"Всеукраїнське об’єднання ""Свобода""","Тернопільська обласна організація","35708383","Тернопільська область","2016-03-31",1,2016
"ПАТ ""Мегабанк""","поточний рахунок","2600810787",0,"Всеукраїнське об’єднання ""Свобода""","Харківська міська організація","25850709","Харківська область","2016-03-31",1,2016
"ПАТ КБ ""Хрещатик""","поточний рахунок","26004001098709","774,94","Всеукраїнське об’єднання ""Свобода""","Харківська обласна організація","26283202","Харківська область","2016-03-31",1,2016
"невідомо","поточний рахунок","26005052312438",0,"Всеукраїнське об’єднання ""Свобода""","Кам’янець-Подільська міська організація","25803823","Хмельницька область","2016-03-31",1,2016
"невідомо","поточний рахунок","26002052319274",0,"Всеукраїнське об’єднання ""Свобода""","Кам’янець-Подільська районна організація","33930672","Хмельницька область","2016-03-31",1,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26005483329",321,"Всеукраїнське об’єднання ""Свобода""","Красилівська районна організація","36923668","Хмельницька область","2016-03-31",1,2016
"АТ ""Ощадбанк""","поточний рахунок","26006300833173",0,"Всеукраїнське об’єднання ""Свобода""","Хмельницька міська організація","33953553","Хмельницька область","2016-03-31",1,2016
"АТ ""Укрсиббанк""","поточний рахунок","26000330289200",1000,"Всеукраїнське об’єднання ""Свобода""","Хмельницька обласна організація","33953574","Хмельницька область","2016-03-31",1,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26008052301651",3444,"Всеукраїнське об’єднання ""Свобода""","Шепетівська міська організація","33990155","Хмельницька область","2016-03-31",1,2016
"АТ ""Ощадбанк""","поточний рахунок","26007211146791","47,64","Всеукраїнське об’єднання ""Свобода""","Христинівська районна організація","40005292","Черкаська область","2016-03-31",1,2016
"невідомо","поточний рахунок","26006051537453",0,"Всеукраїнське об’єднання ""Свобода""","Черкаська обласна організація","36780334","Черкаська область","2016-03-31",1,2016
"АТ ""Ощадбанк""","поточний рахунок","26002300454404","3279,85","Всеукраїнське об’єднання ""Свобода""","Чернівецька міська організація","33917562","Чернівецька область","2016-03-31",1,2016
"невідомо","поточний рахунок","26006300016137",0,"Всеукраїнське об’єднання ""Свобода""","Косівська районна організація","33909153","Івано-Франківська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26003052510676",0,"Всеукраїнське об’єднання ""Свобода""","Долинська районна організація","33715226","Івано-Франківська область","2016-06-30",2,2016
"невідомо","поточний рахунок","260002805501",0,"Всеукраїнське об’єднання ""Свобода""","Тисменицька районна організація","36083799","Івано-Франківська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26008052526698",0,"Всеукраїнське об’єднання ""Свобода""","Тлумацька районна організація","37077477","Івано-Франківська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007052520606","3002,46","Всеукраїнське об’єднання ""Свобода""","Городенківська районна організація","36247801","Івано-Франківська область","2016-06-30",2,2016
"ПАТ ""Банк інвестиції та заощадження""","поточний рахунок","260030450601","131,58","Всеукраїнське об’єднання ""Свобода""","Івано-Франківська обласна організація","26055441","Івано-Франківська область","2016-06-30",2,2016
"ПАТ ""ВіЕс Банк""","поточний рахунок","26006000006997","17137,15","Всеукраїнське об’єднання ""Свобода""","Івано-Франківська міська організація","36498192","Івано-Франківська область","2016-06-30",2,2016
"ПАТ ""Укрсоцбанк""","поточний рахунок","26002011700361",462,"Всеукраїнське об’єднання ""Свобода""","Київська обласна організація","36282647","Київська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26006055327445",0,"Всеукраїнське об’єднання ""Свобода""","Вінницька обласна організація","33911707","Вінницька область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007060315850",0,"Всеукраїнське об’єднання ""Свобода""","Чечельницька районна організація","35814582","Вінницька область","2016-06-30",2,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26008234296",1304,"Всеукраїнське об’єднання ""Свобода""","Волинська обласна організація","25943855","Волинська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26008055520586",0,"Всеукраїнське об’єднання ""Свобода""","Володимир-Волинська міська організація","33308944","Волинська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26421055500343",0,"Всеукраїнське об’єднання ""Свобода""","Іваничівська районна організація","37040075","Волинська область","2016-06-30",2,2016
"АТ ""Ощадбанк""","поточний рахунок","260063013551","275,5","Всеукраїнське об’єднання ""Свобода""","Ковельська міська організація","21735987","Волинська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26007055515075",0,"Всеукраїнське об’єднання ""Свобода""","Любомльська міська організація","37522013","Волинська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26005050264582","2343,18","Всеукраїнське об’єднання ""Свобода""","Дніпропетровська обласна організація","26511459","Дніпропетровська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26002050262941","78,1","Всеукраїнське об’єднання ""Свобода""","Криничанська районна організація","38673191","Дніпропетровська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007053605628",0,"Всеукраїнське об’єднання ""Свобода""","Донецька обласна організація","33967000","Донецька область","2016-06-30",2,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26007350955",0,"Всеукраїнське об’єднання ""Свобода""","Житомирська обласна організація","33686723","Житомирська область","2016-06-30",2,2016
"АТ ""Ощадбанк""","поточний рахунок","26009430345917","953,08","Всеукраїнське об’єднання ""Свобода""","Бердичівська міська організація","36710964","Житомирська область","2016-06-30",2,2016
"ПАТ ""Укрсоцбанк""","поточний рахунок","26000011703854",0,"Всеукраїнське об’єднання ""Свобода""","Запорізька обласна організація","36320650","Запорізька область","2016-06-30",2,2016
"АТ ""Укрсиббанк""","поточний рахунок","26003179126800","34793,1","Всеукраїнське об’єднання ""Свобода""","Київська міська організація","25665516","Київ","2016-06-30",2,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26002309354",397,"Всеукраїнське об’єднання ""Свобода""","Кіровоградська обласна організація","36571824","Кіровоградська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26423052900497",0,"Всеукраїнське об’єднання ""Свобода""","Новоукраїнська районна організація","36542243","Кіровоградська область","2016-06-30",2,2016
"АКБ ""Індустріалбанк""","поточний рахунок","26000053701511",0,"Всеукраїнське об’єднання ""Свобода""","Жовківська районна організація","35344094","Львівська область","2016-06-30",2,2016
"невідомо","поточний рахунок","58744798279",0,"Всеукраїнське об’єднання ""Свобода""","Городоцька районна організація","35176096","Львівська область","2016-06-30",2,2016
"невідомо","поточний рахунок","260055502805501",0,"Всеукраїнське об’єднання ""Свобода""","Дрогобицька районна організація","37257318","Львівська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","2642005370277",0,"Всеукраїнське об’єднання ""Свобода""","Жидачівська районна організація","37059835","Львівська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26006051529773",0,"Всеукраїнське об’єднання ""Свобода""","Корсунь-Шевченківська районна організація","36227554","Черкаська область","2016-06-30",2,2016
"ПАТ ""Креді агріколь банк""","поточний рахунок","26009500042749",0,"Всеукраїнське об’єднання ""Свобода""","Львівська міська організація","23884355","Львівська область","2016-06-30",2,2016
"ПАТ ""Креді агріколь банк""","поточний рахунок","26006500042720","20804,97","Всеукраїнське об’єднання ""Свобода""","Львівська обласна організація","25561538","Львівська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26008053801792",0,"Всеукраїнське об’єднання ""Свобода""","Самбірська районна організація","33865148","Львівська область","2016-06-30",2,2016
"АТ АКБ ""Львів""","поточний рахунок","260070731010059",0,"Всеукраїнське об’єднання ""Свобода""","Червоноградська міська організація","33963980","Львівська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26003300617855",0,"Всеукраїнське об’єднання ""Свобода""","Сокальська районна організація","34105417","Львівська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","260008053801792",0,"Всеукраїнське об’єднання ""Свобода""","Трускавецька міська організація","33647408","Львівська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26007053720227",0,"Всеукраїнське об’єднання ""Свобода""","Турківська районна організація","36787707","Львівська область","2016-06-30",2,2016
"АБ ""Південний""","поточний рахунок","26002010041243","86,95","Всеукраїнське об’єднання ""Свобода""","Одеська обласна організація","25830926","Одеська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26003054616549",0,"Всеукраїнське об’єднання ""Свобода""","Полтавська міська організація","37115894","Полтавська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26005054629028",10262,"Всеукраїнське об’єднання ""Свобода""","Полтавська обласна організація","36984343","Полтавська область","2016-06-30",2,2016
"невідомо","поточний рахунок","260044524726606",0,"Всеукраїнське об’єднання ""Свобода""","Демидівська районна організація","36090523","Рівненська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26007054726606",0,"Всеукраїнське об’єднання ""Свобода""","Кузнецовська міська організація","35749866","Рівненська область","2016-06-30",2,2016
"АТ ""Ощадбанк""","поточний рахунок","26427301994650",0,"Всеукраїнське об’єднання ""Свобода""","Радивилівська районна організація","35314604","Рівненська область","2016-06-30",2,2016
"АТ ""Ощадбанк""","поточний рахунок","26428300994650",0,"Всеукраїнське об’єднання ""Свобода""","Радивилівська районна організація","35314604","Рівненська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26002055123216",0,"Всеукраїнське об’єднання ""Свобода""","Теребовлянська районна організація","36023656","Тернопільська область","2016-06-30",2,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26001185933",0,"Всеукраїнське об’єднання ""Свобода""","Тернопільська міська організація","36183591","Тернопільська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26000055115389",0,"Всеукраїнське об’єднання ""Свобода""","Тернопільська обласна організація","35708383","Тернопільська область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26001052218244","4915,19","Всеукраїнське об’єднання ""Свобода""","Харківська міська організація","25850709","Харківська область","2016-06-30",2,2016
"ПАТ ""Мегабанк""","поточний рахунок","2600810787",0,"Всеукраїнське об’єднання ""Свобода""","Харківська міська організація","25850709","Харківська область","2016-06-30",2,2016
"ПАТ КБ ""Хрещатик""","поточний рахунок","26004001098709","774,94","Всеукраїнське об’єднання ""Свобода""","Харківська обласна організація","26283202","Харківська область","2016-06-30",2,2016
"невідомо","поточний рахунок","26005052312438",0,"Всеукраїнське об’єднання ""Свобода""","Кам’янець-Подільська міська організація","25803823","Хмельницька область","2016-06-30",2,2016
"невідомо","поточний рахунок","26002052319274",0,"Всеукраїнське об’єднання ""Свобода""","Кам’янець-Подільська районна організація","33930672","Хмельницька область","2016-06-30",2,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26005483329",0,"Всеукраїнське об’єднання ""Свобода""","Красилівська районна організація","36923668","Хмельницька область","2016-06-30",2,2016
"невідомо","поточний рахунок","26006300833173",0,"Всеукраїнське об’єднання ""Свобода""","Хмельницька міська організація","33953553","Хмельницька область","2016-06-30",2,2016
"АТ ""Укрсиббанк""","поточний рахунок","26000330289200","1037,44","Всеукраїнське об’єднання ""Свобода""","Хмельницька обласна організація","33953574","Хмельницька область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26008052301651",3444,"Всеукраїнське об’єднання ""Свобода""","Шепетівська міська організація","33990155","Хмельницька область","2016-06-30",2,2016
"невідомо","поточний рахунок","26006051537453",0,"Всеукраїнське об’єднання ""Свобода""","Черкаська обласна організація","36780334","Черкаська область","2016-06-30",2,2016
"АТ ""Ощадбанк""","поточний рахунок","26002300454404","3244,85","Всеукраїнське об’єднання ""Свобода""","Чернівецька міська організація","33917562","Чернівецька область","2016-06-30",2,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26006055327445","770,14","Всеукраїнське об’єднання ""Свобода""","Вінницька обласна організація","33911707","Вінницька область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007060315850",0,"Всеукраїнське об’єднання ""Свобода""","Чечельницька районна організація","35814582","Вінницька область","2016-09-30",3,2016
"невідомо","поточний рахунок","26008055520586",0,"Всеукраїнське об’єднання ""Свобода""","Володимир-Волинська міська організація","33308944","Волинська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007060728374",0,"Всеукраїнське об’єднання ""Свобода""","Іваничівська районна організація","37040075","Волинська область","2016-09-30",3,2016
"АТ ""Ощадбанк""","поточний рахунок","260063013551","234,34","Всеукраїнське об’єднання ""Свобода""","Ковельська міська організація","21735987","Волинська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007055515075",0,"Всеукраїнське об’єднання ""Свобода""","Любомльська міська організація","37522013","Волинська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26005050264582","2343,18","Всеукраїнське об’єднання ""Свобода""","Дніпропетровська обласна організація","26511459","Дніпропетровська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26002050262941","648,1","Всеукраїнське об’єднання ""Свобода""","Криничанська районна організація","38673191","Дніпропетровська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007053605628",0,"Всеукраїнське об’єднання ""Свобода""","Донецька обласна організація","33967000","Донецька область","2016-09-30",3,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26007350955",0,"Всеукраїнське об’єднання ""Свобода""","Житомирська обласна організація","33686723","Житомирська область","2016-09-30",3,2016
"АТ ""Ощадбанк""","поточний рахунок","26009430345917","850,46","Всеукраїнське об’єднання ""Свобода""","Бердичівська міська організація","36710964","Житомирська область","2016-09-30",3,2016
"ПАТ ""Укрсоцбанк""","поточний рахунок","26000011703854","155,64","Всеукраїнське об’єднання ""Свобода""","Запорізька обласна організація","36320650","Запорізька область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26003052510676",0,"Всеукраїнське об’єднання ""Свобода""","Долинська районна організація","33715226","Івано-Франківська область","2016-09-30",3,2016
"невідомо","поточний рахунок","26006300016137",0,"Всеукраїнське об’єднання ""Свобода""","Косівська районна організація","33909153","Івано-Франківська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007052520606","1,59","Всеукраїнське об’єднання ""Свобода""","Городенківська районна організація","36247801","Івано-Франківська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26004000787944",25295,"Всеукраїнське об’єднання ""Свобода""","Городенківська районна організація","36247801","Івано-Франківська область","2016-09-30",3,2016
"невідомо","поточний рахунок","260002805501",0,"Всеукраїнське об’єднання ""Свобода""","Тисменицька районна організація","36083799","Івано-Франківська область","2016-09-30",3,2016
"ПАТ ""Банк інвестиції та заощадження""","поточний рахунок","260030450601","131,58","Всеукраїнське об’єднання ""Свобода""","Івано-Франківська обласна організація","26055441","Івано-Франківська область","2016-09-30",3,2016
"ПАТ ""ВіЕс Банк""","поточний рахунок","26006000006997","17141,45","Всеукраїнське об’єднання ""Свобода""","Івано-Франківська міська організація","36498192","Івано-Франківська область","2016-09-30",3,2016
"АТ ""Укрсиббанк""","поточний рахунок","26003179126800","34703,1","Всеукраїнське об’єднання ""Свобода""","Київська міська організація","25665516","Київ","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26001053141922",100,"Всеукраїнське об’єднання ""Свобода""","Боярська міська організація","36964594","Київська область","2016-09-30",3,2016
"ПАТ ""Укрсоцбанк""","поточний рахунок","26002011700361",462,"Всеукраїнське об’єднання ""Свобода""","Київська обласна організація","36282647","Київська область","2016-09-30",3,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26002309354",0,"Всеукраїнське об’єднання ""Свобода""","Кіровоградська обласна організація","36571824","Кіровоградська область","2016-09-30",3,2016
"невідомо","поточний рахунок","260055502805501",0,"Всеукраїнське об’єднання ""Свобода""","Дрогобицька районна організація","37257318","Львівська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26000053701511",0,"Всеукраїнське об’єднання ""Свобода""","Жовківська районна організація","35344094","Львівська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26000053702725",0,"Всеукраїнське об’єднання ""Свобода""","Жовківська районна організація","35344094","Львівська область","2016-09-30",3,2016
"ПАТ ""Креді агріколь банк""","поточний рахунок","26009500042749",0,"Всеукраїнське об’єднання ""Свобода""","Львівська міська організація","23884355","Львівська область","2016-09-30",3,2016
"ПАТ ""Креді агріколь банк""","поточний рахунок","26006500042720","20804,97","Всеукраїнське об’єднання ""Свобода""","Львівська обласна організація","25561538","Львівська область","2016-09-30",3,2016
"невідомо","поточний рахунок","26001300453260",0,"Всеукраїнське об’єднання ""Свобода""","Сколівська районна організація","36766865","Львівська область","2016-09-30",3,2016
"невідомо","поточний рахунок","260081563801792",0,"Всеукраїнське об’єднання ""Свобода""","Самбірська міська організація","23972786","Львівська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26008053801792",0,"Всеукраїнське об’єднання ""Свобода""","Самбірська районна організація","33865148","Львівська область","2016-09-30",3,2016
"невідомо","поточний рахунок","260061454453260",0,"Всеукраїнське об’єднання ""Свобода""","Сокальська міська організація","36984170","Львівська область","2016-09-30",3,2016
"невідомо","поточний рахунок","2600614453260",0,"Всеукраїнське об’єднання ""Свобода""","Стрийська районна організація","34263439","Львівська область","2016-09-30",3,2016
"невідомо","поточний рахунок","26007053720227",0,"Всеукраїнське об’єднання ""Свобода""","Турківська районна організація","36787707","Львівська область","2016-09-30",3,2016
"АТ АКБ ""Львів""","поточний рахунок","26007073101005",0,"Всеукраїнське об’єднання ""Свобода""","Червоноградська міська організація","33963980","Львівська область","2016-09-30",3,2016
"АБ ""Південний""","поточний рахунок","26002010041243","86,95","Всеукраїнське об’єднання ""Свобода""","Одеська обласна організація","25830926","Одеська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26005054629028","4863,92","Всеукраїнське об’єднання ""Свобода""","Полтавська обласна організація","36984343","Полтавська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26003054616549",0,"Всеукраїнське об’єднання ""Свобода""","Полтавська міська організація","37115894","Полтавська область","2016-09-30",3,2016
"АТ ""Ощадбанк""","поточний рахунок","26006300976830",1509,"Всеукраїнське об’єднання ""Свобода""","Рівненська міська організація","33982736","Рівненська область","2016-09-30",3,2016
"невідомо","поточний рахунок","260044524726606",0,"Всеукраїнське об’єднання ""Свобода""","Демидівська районна організація","36090523","Рівненська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26007054726606",0,"Всеукраїнське об’єднання ""Свобода""","Кузнецовська міська організація","35749866","Рівненська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26002055123216",0,"Всеукраїнське об’єднання ""Свобода""","Теребовлянська районна організація","36023656","Тернопільська область","2016-09-30",3,2016
"АТ ""Райффайзен банк Аваль""","поточний рахунок","26001185933",0,"Всеукраїнське об’єднання ""Свобода""","Тернопільська міська організація","36183591","Тернопільська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26000055115389",0,"Всеукраїнське об’єднання ""Свобода""","Тернопільська обласна організація","35708383","Тернопільська область","2016-09-30",3,2016
"ПАТ ""Мегабанк""","поточний рахунок","2600810787",0,"Всеукраїнське об’єднання ""Свобода""","Харківська міська організація","25850709","Харківська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26001052218244",0,"Всеукраїнське об’єднання ""Свобода""","Харківська міська організація","25850709","Харківська область","2016-09-30",3,2016
"ПАТ КБ ""Приватбанк""","поточний рахунок","26009052224423",100,"Всеукраїнське об’єднання ""Свобода""","Харківська обласна організація","26283202","Харківська область","2016-09-30",3,2016
