Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"АТ КБ ""Приватбанк""",Поточний рахунок,UA403052990000026006036004710,0.00,НАРОДНИЙ РУХ УКРАЇНИ,Хмельницька крайова організація НРУ,21324385,Хмельницька обл.,2024-12-31,4,2024
АТ КБ «ПриватБанк»,Поточний рахунок,UA463052990000026001035009261,7685.44,НАРОДНИЙ РУХ УКРАЇНИ,Київська міська організація Народного Руху України,21656532,м.Київ,2024-12-31,4,2024
Відділення ПУМБ в м.Миколаїв,Поточний рахунок,UA493348510000026004996108073,6004.49,НАРОДНИЙ РУХ УКРАЇНИ,Миколаївська крайова організація Народного Руху України,20872392,Миколаївська обл.,2024-12-31,4,2024
"AT""ПУМБ""",Поточний рахунок,UA433348510000000026006126539,0.00,НАРОДНИЙ РУХ УКРАЇНИ,Житомирська обласна (крайова) організація Народного Руху України,13579852,Житомирська обл.,2024-12-31,4,2024
"ATKБ""ПриватБанк""",Поточний рахунок,UA523052990000026008046406027,0.00,НАРОДНИЙ РУХ УКРАЇНИ,Житомирська обласна (крайова) організація Народного Руху України,13579852,Житомирська обл.,2024-12-31,4,2024
"АТКБ""ПриватБанк""",Поточний рахунок,UA793052990000026006023307969,200.00,НАРОДНИЙ РУХ УКРАЇНИ,Тернопільська крайова організація Народного Руху України,14033227,Тернопільська обл.,2024-12-31,4,2024
"АТ ""ОПТ БАНК""",Поточний рахунок,UA363005280000000260050019393,0.00,НАРОДНИЙ РУХ УКРАЇНИ,Чернівецька обласна (крайова) організація Народного Руху України,22837520,Чернівецька обл.,2024-12-31,4,2024
"АТ ""ОПТ БАНК""",Поточний рахунок,UA973005280000026004001344600,0.00,НАРОДНИЙ РУХ УКРАЇНИ,Чернівецька обласна (крайова) організація Народного Руху України,22837520,Чернівецька обл.,2024-12-31,4,2024
"Акціонерне товариство ""Полтава-банк""",Поточний рахунок,UA723314890000026009228023001,117.83,НАРОДНИЙ РУХ УКРАЇНИ,Полтавська крайова організація Народного Руху України,21063111,Полтавська обл.,2024-12-31,4,2024
"ТВБВ №10013/03 філії ЛОУ АТ ""Ощадбанк""",Поточний рахунок,UA653257960000026007300556569,176.44,НАРОДНИЙ РУХ УКРАЇНИ,Франківська районна організація Народного Руху України м.Львова,20807392,Львівська обл.,2024-12-31,4,2024
"ТВБВ №10013/03 філії ЛОУ АТ ""Ощадбанк""",Поточний рахунок,UA653257960000026009300463672,413.00,НАРОДНИЙ РУХ УКРАЇНИ,Львівська міська організація Народного Руху України,37162200,Львівська обл.,2024-12-31,4,2024
"ТВБВ №10013/03 філії ЛОУ АТ ""Ощадбанк""",Поточний рахунок,UA363257960000026009300368164,46665.00,НАРОДНИЙ РУХ УКРАЇНИ,Львівська крайова організація політичної партії Народний Рух України,20806283,Львівська обл.,2024-12-31,4,2024
Івано-Франківське АТОщадбанк м. Івано-Франківськ,Поточний рахунок,UA793365030000026001300272846,354.36,НАРОДНИЙ РУХ УКРАЇНИ,Івано-Франківська крайова організація Народного Руху України,20554752,Івано-Франківська обл.,2024-12-31,4,2024
"АТ КБ ""Приватбанк""",Поточний рахунок,UA373052990000026002040801259,26954.64,НАРОДНИЙ РУХ УКРАЇНИ,Волинська крайова організація Народного Руху України,21734841,Волинська обл.,2024-12-31,4,2024
"АБ ""Украгазбанк""",Поточний рахунок,UA243204780000026043903293036,0.00,НАРОДНИЙ РУХ УКРАЇНИ,Центральний офіс,00013209,Україна,2024-12-31,4,2024
"АБ ""Украгазбанк""",Поточний рахунок,UA883204780000026008924859278,34.36,НАРОДНИЙ РУХ УКРАЇНИ,Центральний офіс,00013209,Україна,2024-12-31,4,2024
