"Найменування банку","Вид рахунку","Номер рахунку","Сума коштів","Партія","Місцева організація","Код ЄДРПОУ осередку","Географічний обʼєкт","Дата","Квартал","Рік"
"невідомо","поточний рахунок","UA873314010000026007054626513","0,0","Опозиційний блок","Полтавська обласна організація",39763762,"Полтавська область","2020-09-30",3,2020
"невідомо","поточний рахунок","UA493204780000000026009299493","0,0","Опозиційний блок","Рівненська обласна організація",39661171,"Рівненська область","2020-09-30",3,2020
"невідомо","рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності","UA943387830000026000055121834","0,0","Опозиційний блок","Тернопільська обласна організація",42106745,"Тернопільська область","2020-09-30",3,2020
"невідомо","поточний рахунок","UA293516290000000002600813221","0,0","Опозиційний блок","Харківська обласна організація",41806019,"Харківська область","2020-09-30",3,2020
"невідомо","поточний рахунок",2600915358,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область","2020-09-30",3,2020
"ПАТ “ПУМБ”","поточний рахунок","UA943348510000000002600815298","2296,0","Опозиційний блок","Чернівецька обласна організація",39952906,"Чернівецька область","2020-09-30",3,2020
"ПАТ КБ ""Приватбанк""","поточний рахунок","UA513535860000026003051415812","0,0","Опозиційний блок","Чернігівська обласна організація",37418136,"Чернігівська область","2020-09-30",3,2020
"ПАТ КБ ""Приватбанк""","поточний рахунок","UA553052990000026009016304705","169,66","Опозиційний блок","Чернігівська обласна організація",37418136,"Чернігівська область","2020-09-30",3,2020
"ПАТ КБ ""Приватбанк""","поточний рахунок","UA203535860000026006051417141","0,0","Опозиційний блок","Чернігівська обласна організація",37418136,"Чернігівська область","2020-09-30",3,2020
"ПАТ КБ ""Приватбанк""","поточний рахунок","UA303052990000026000046302420","0,0","Опозиційний блок","Чернігівська обласна організація",37418136,"Чернігівська область","2020-09-30",3,2020
"АТ ""Ощадбанк""","поточний рахунок",26000300833751,"7576,48","Опозиційний блок","Волноваська районна організація",39945202,"Донецька область","2020-09-30",3,2020
"невідомо","поточний рахунок",2600915359,"0,0","Опозиційний блок","Київська міська організація",37311846,"Київська область","2020-09-30",3,2020
"ПАТ “ПУМБ”","поточний рахунок","UA273348510000000002600113642","0,0","Опозиційний блок","Миколаївська міська організація",39873196,"Миколаївська область","2020-09-30",3,2020
"ПАТ КБ ""Приватбанк""","поточний рахунок","UA603266100000026000053226136","1194,0","Опозиційний блок","Первомайська міська організація",39874273,"Миколаївська область","2020-09-30",3,2020
"ПАТ “ПУМБ”","поточний рахунок","UA943348510000000002600214189","0,0","Опозиційний блок","Маріупольська міська організація",39905107,"Донецька область","2020-09-30",3,2020
