Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273052990000026002000703773,2345.24,АГРАРНА ПАРТІЯ УКРАЇНИ,Рівненська обласна партійна організація Аграрної партії України,35103253,Рівненська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA473047950000026007053717461,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Луганська регіональна партійна організація Аграрної партії України,37287520,Луганська обл.,2022-12-31,4,2022
"Чернівецька філія АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA663562820000026002051503022,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька обл.,2022-12-31,4,2022
АТ КБ ПриватБанк,Поточний рахунок,UA703287040000026005054325961,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Одеська обласна партійна організація Аграрної партії України,37279902,Одеська обл.,2022-12-31,4,2022
АТ КБ ПриватБанк,Поточний рахунок,UA173052990000026006004904790,11058.12,АГРАРНА ПАРТІЯ УКРАЇНИ,Одеська обласна партійна організація Аграрної партії України,37279902,Одеська обл.,2022-12-31,4,2022
Ощадбанк,Поточний рахунок,UA953288450000026000300084521,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Овідіопольська районна організація Аграрної партії України,39909834,Одеська обл.,2022-12-31,4,2022
Акцiонерний банк 'Пiвденний,Поточний рахунок,UA513282090000026003010007435,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Хмельницька обласна організація Аграрної партії України,39968240,Хмельницька обл.,2022-12-31,4,2022
Акцiонерний банк 'Пiвденний,Поточний рахунок,UA593282090000026040000000580,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Хмельницька обласна організація Аграрної партії України,39968240,Хмельницька обл.,2022-12-31,4,2022
"АТ Райффайзен Банк""",Поточний рахунок,UA093808050000000026006529624,20000.53,АГРАРНА ПАРТІЯ УКРАЇНИ,Миколаївська регіональна партійна організація Аграрної партії України,34993102,Миколаївська обл.,2022-12-31,4,2022
"АТ Райффайзен Банк""",Вкладний (депозитний) рахунок,UA623808050000000026002623353,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Миколаївська регіональна партійна організація Аграрної партії України,34993102,Миколаївська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA223052990000026004031602272,6554.51,АГРАРНА ПАРТІЯ УКРАЇНИ,Монастирищенська районна партійна організація Аграрної партії України,36778362,Черкаська обл.,2022-12-31,4,2022
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA243052990000026000011604755,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Черкаська обласна партійна організація Аграрної партії України,34863754,Черкаська обл.,2022-12-31,4,2022
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA583375460000026001055008647,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сумська обласна партійна організація Аграрної партії України,34932761,Сумська обл.,2022-12-31,4,2022
АТ КРЕДОБАНК,Поточний рахунок,UA943253650000000260090008648,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сумська обласна партійна організація Аграрної партії України,34932761,Сумська обл.,2022-12-31,4,2022
"АТ КБ ""Приватбанк""",Поточний рахунок,UA063052990000026009045002067,1717.53,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська регіональна міська партійна організація Аграрної партії України,35839722,м.Київ,2022-12-31,4,2022
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA563047950000026004053719923,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сватівська районна партійна організація Аграрної партії України,40018940,Луганська обл.,2022-12-31,4,2022
АТ КБ Прриватбанк,Поточний рахунок,UA413052990000026008001610461,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Тальнівська районна організація Аграрної партії України,40294721,Черкаська обл.,2022-12-31,4,2022
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA293052990000026004050539359,32927.00,АГРАРНА ПАРТІЯ УКРАЇНИ,ДНІПРОПЕТРОВСЬКА РЕГІОНАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ АГРАРНОЇ ПАРТІЇ УКРАЇНИ,42078603,Дніпропетровська обл.,2022-12-31,4,2022
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA443052990000026004015007310,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Центральний офіс,34763401,Україна,2022-12-31,4,2022
АТ КБ ПРИВАТБАНК,Рахунок для соціальних виплат,UA693052990000026043045000650,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Центральний офіс,34763401,Україна,2022-12-31,4,2022
