Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
Оренда меблів офісу,31.08.2021,1005.6,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1005.6,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,3,2021
Оренда меблів офісу,30.09.2021,1005.6,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1005.6,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,3,2021
Оренда оргтехніки,31.07.2021,300.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",300.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,3,2021
Оренда оргтехніки,31.08.2021,300.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",300.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,3,2021
Розміщення привітання на шпальтах газети,10.09.2021,5040.0,"РЕДАКЦІЯ РАЙОННОЇ ГАЗЕТИ ""МАЯК""",02475517,"Херсонська обл., Бериславський р-н, м. Берислав, ВУЛИЦЯ ЦЕНТРАЛЬНА, буд. 224",5040.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,3,2021
оренда оргтехніки,30.04.2021,348.0,"ТОВ ""Українська продовольча корпорація""",38822685,"м. Херсон, вул. Канатна, буд. 21/вул. Гетьмана Сагайдачного, буд. 41",348.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,ХЕРСОНСЬКА РО ПАРТІЯ ІГОРЯ КОЛИХАЄВА НТЖ!,43576407,Херсонська область,2,2021
оренда офісу,30.04.2021,1000.0,"ТОВ ""Українська продовольча корпорація""",38822685,"м. Херсон, вул. Канатна, буд. 21/вул. Гетьмана Сагайдачного, буд. 41",1000.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,ХЕРСОНСЬКА РО ПАРТІЯ ІГОРЯ КОЛИХАЄВА НТЖ!,43576407,Херсонська область,2,2021
оренда оргтехніки,31.05.2021,348.0,"ТОВ ""Українська продовольча корпорація""",38822685,"м. Херсон, вул. Канатна, буд. 21/вул. Гетьмана Сагайдачного, буд. 41",348.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,ХЕРСОНСЬКА РО ПАРТІЯ ІГОРЯ КОЛИХАЄВА НТЖ!,43576407,Херсонська область,2,2021
оренда офісу,31.05.2021,1000.0,"ТОВ ""Українська продовольча корпорація""",38822685,"м. Херсон, вул. Канатна, буд. 21/вул. Гетьмана Сагайдачного, буд. 41",1000.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,ХЕРСОНСЬКА РО ПАРТІЯ ІГОРЯ КОЛИХАЄВА НТЖ!,43576407,Херсонська область,2,2021
оренда оргтехніки,30.06.2021,348.0,"ТОВ ""Українська продовольча корпорація""",38822685,"м. Херсон, вул. Канатна, буд. 21/вул. Гетьмана Сагайдачного, буд. 41",348.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,ХЕРСОНСЬКА РО ПАРТІЯ ІГОРЯ КОЛИХАЄВА НТЖ!,43576407,Херсонська область,2,2021
оренда офісу,30.06.2021,1000.0,"ТОВ ""Українська продовольча корпорація""",38822685,"м. Херсон, вул. Канатна, буд. 21/вул. Гетьмана Сагайдачного, буд. 41",1000.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,ХЕРСОНСЬКА РО ПАРТІЯ ІГОРЯ КОЛИХАЄВА НТЖ!,43576407,Херсонська область,2,2021
Оренда офісу,30.04.2021,1000.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1000.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда офісу,31.05.2021,1000.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1000.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда офісу,30.06.2021,1000.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1000.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда меблів офісу,30.04.2021,1005.6,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1005.6,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда меблів офісу,31.05.2021,1005.6,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1005.6,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда меблів офісу,30.06.2021,1005.6,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",1005.6,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда оргтехніки,30.04.2021,300.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",300.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда оргтехніки,31.05.2021,300.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",300.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Оренда оргтехніки,30.06.2021,300.0,ТОВ «Українська продовольча корпорація»,38822685,"м. Херсон, вул. Канатна, буд. 21 / вул. Гетьмана Сагайдачного, буд. 41",300.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
Юридичні послуги,30.06.2021,2500.0,ТОВ «КАПІТАЛ ЮРИСТ ПЛЮС»,37239037,"Херсонська обл., м. Херсон, ПРОВУЛОК ГОТЕЛЬНИЙ, буд. 2, кв. 19",2500.0,Юридична особа,ПАРТІЯ ІГОРЯ КОЛИХАЄВА НАМ ТУТ ЖИТИ!,Центральний офіс,39550770,Херсонська область,2,2021
