Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
АТ КБ Приватбанк,Поточний рахунок,UA843052990000026041031201131,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Полтавська обласна партійна організація Аграрної партії України,34874174,Полтавська обл.,2021-12-31,4,2021
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA563047950000026004053719923,400.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сватівська районна партійна організація Аграрної партії України,40018940,Луганська обл.,2021-12-31,4,2021
"Акціонерне товариство ""Райффайзен банк Аваль""",Поточний рахунок,UA093808050000000026009482401,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Тернопільська обласна партійна організація Аграрної партії України,34950726,Тернопільська обл.,2021-12-31,4,2021
Акцiонерний банк 'Пiвденний,Поточний рахунок,UA513282090000026003010007435,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Хмельницька обласна організація Аграрної партії України,39968240,Хмельницька обл.,2021-12-31,4,2021
Акцiонерний банк 'Пiвденний,Поточний рахунок,UA593282090000026040000000580,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Хмельницька обласна організація Аграрної партії України,39968240,Хмельницька обл.,2021-12-31,4,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA583375460000026001055008647,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сумська обласна партійна організація Аграрної партії України,34932761,Сумська обл.,2021-12-31,4,2021
АТ КРЕДОБАНК,Поточний рахунок,UA943253650000000260090008648,5416.14,АГРАРНА ПАРТІЯ УКРАЇНИ,Сумська обласна партійна організація Аграрної партії України,34932761,Сумська обл.,2021-12-31,4,2021
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA853133990000026006055720257,307.24,АГРАРНА ПАРТІЯ УКРАЇНИ,Запорізька обласна організація Аграрної партії України,34975613,Запорізька обл.,2021-12-31,4,2021
"Філія Вінницьке ОУ АТ ""Ощадбанк""",Поточний рахунок,UA263020760000026002300384695,180.68,АГРАРНА ПАРТІЯ УКРАЇНИ,Тростянецька районна організація Аграрної партії України,39936863,Вінницька обл.,2021-12-31,4,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA853206490000026009052641121,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Центральний офіс,34763401,Україна,2021-12-31,4,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA693052990000026043045000650,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Центральний офіс,34763401,Україна,2021-12-31,4,2021
"Акціонерне товариство ""Райффайзен банк Аваль""",Поточний рахунок,UA093808050000000026009482401,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Тернопільська обласна партійна організація Аграрної партії України,34950726,Тернопільська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA223052990000026004031602272,7754.51,АГРАРНА ПАРТІЯ УКРАЇНИ,Монастирищенська районна партійна організація Аграрної партії України,36778362,Черкаська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA243052990000026000011604755,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Черкаська обласна партійна організація Аграрної партії України,34863754,Черкаська обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA073206490000026001052674419,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська регіональна міська партійна організація Аграрної партії України,35839722,м.Київ,2021-09-30,3,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA163052990000026000036210210,77.09,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська обласна партійна організація Аграрної партії України,35032539,Київська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA473047950000026007053717461,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Луганська регіональна партійна організація Аграрної партії України,37287520,Луганська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК"",",Поточний рахунок,UA103052990000026009035100623,306.22,АГРАРНА ПАРТІЯ УКРАЇНИ,Кіровоградська обласна партійна організації Аграрної партії України,36978104,Кіровоградська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК",Поточний рахунок,UA633117440000026001060520970,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Житомирська обласна партійна організація Аграрної партії України,35021328,Житомирська обл.,2021-09-30,3,2021
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA443052990000026000006302181,100.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернігівська обласна партійна організація Аграрної партії України,35030222,Чернігівська обл.,2021-09-30,3,2021
АТ КБ «ПриватБанк»,Поточний рахунок,UA413052990000026008001610461,158.64,АГРАРНА ПАРТІЯ УКРАЇНИ,Тальнівська районна організація Аграрної партії України,40294721,Черкаська обл.,2021-09-30,3,2021
АТ КРЕДОБАНК,Поточний рахунок,UA833253650000002600201685411,84427.94,АГРАРНА ПАРТІЯ УКРАЇНИ,Харківська обласна організація Аграрної партії України,34951845,Харківська обл.,2021-09-30,3,2021
"ПАТ АБ ""Південний""",Поточний рахунок,UA483282090000026003010050363,2360.42,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська районна у м. Полтаві партійна організація Аграрної партії України,34825745,Полтавська обл.,2021-09-30,3,2021
АТ КБ Приватбанк,Поточний рахунок,UA273052990000026002001204293,1863.96,АГРАРНА ПАРТІЯ УКРАЇНИ,Полтавська обласна партійна організація Аграрної партії України,34874174,Полтавська обл.,2021-09-30,3,2021
"АТ ""КБ""Глобус""",Поточний рахунок,UA183805260000002600700109888,4970.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Полтавська обласна партійна організація Аграрної партії України,34874174,Полтавська обл.,2021-09-30,3,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA293052990000026004050539359,32927.00,АГРАРНА ПАРТІЯ УКРАЇНИ,ДНІПРОПЕТРОВСЬКА РЕГІОНАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ АГРАРНОЇ ПАРТІЇ УКРАЇНИ,42078603,Дніпропетровська обл.,2021-09-30,3,2021
"АТ Райффайзен Банк""",Поточний рахунок,UA093808050000000026006529624,20000.53,АГРАРНА ПАРТІЯ УКРАЇНИ,Миколаївська регіональна партійна організація Аграрної партії України,34993102,Миколаївська обл.,2021-09-30,3,2021
АТ КБ «Приватбанк»,Поточний рахунок,UA853026890000026000055351086,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Вінницька обласна партійна організація Аграрної партії України,35111112,Вінницька обл.,2021-09-30,3,2021
"Філія Вінницьке ОУ АТ ""Ощадбанк""",Поточний рахунок,UA263020760000026002300384695,180.68,АГРАРНА ПАРТІЯ УКРАЇНИ,Тростянецька районна організація Аграрної партії України,39936863,Вінницька обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA213355480000026009053608571,62.71,АГРАРНА ПАРТІЯ УКРАЇНИ,Донецька обласна партійна організація Аграрної партії України,35175265,Донецька обл.,2021-09-30,3,2021
"Чернівецька філія АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA663562820000026002051503022,2563.18,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернівецька обласна партійна організація Аграрної партії України,35096655,Чернівецька обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA663052990000026003023602797,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Закарпатська обласна партійна організація Аграрної партії України,35175695,Закарпатська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК"",",Поточний рахунок,UA203034400000026006055510684,11210.09,АГРАРНА ПАРТІЯ УКРАЇНИ,Волинська обласна партійна організація Аграрної партії України,35123683,Волинська обл.,2021-09-30,3,2021
АТ КБ ПриватБанк,Поточний рахунок,UA703287040000026005054325961,11258.12,АГРАРНА ПАРТІЯ УКРАЇНИ,Одеська обласна партійна організація Аграрної партії України,37279902,Одеська обл.,2021-09-30,3,2021
Ощадбанк ТВБВ№10015/0333,Поточний рахунок,UA953288450000026000300084521,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Овідіопольська районна організація Аграрної партії України,39909834,Одеська обл.,2021-09-30,3,2021
"ТВБВ №10023/18 філії Черкаського облуправління АТ ""Ощадбанк""",Поточний рахунок,UA873545070000026000301160059,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Драбівська районна організація Аграрної партії України,34238177,Черкаська обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA823333910000026002054724863,2445.24,АГРАРНА ПАРТІЯ УКРАЇНИ,Рівненська обласна партійна організація Аграрної партії України,35103253,Рівненська обл.,2021-09-30,3,2021
ПАТ КБ Приватбанк ,Поточний рахунок,UA423524790000026002052207238,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Херсонська обласна партійна організація Аграрної партії України,35027927,Херсонська обл.,2021-09-30,3,2021
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA563047950000026004053719923,400.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сватівська районна партійна організація Аграрної партії України,40018940,Луганська обл.,2021-09-30,3,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA583375460000026001055008647,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сумська обласна партійна організація Аграрної партії України,34932761,Сумська обл.,2021-09-30,3,2021
АТ КРЕДОБАНК,Поточний рахунок,UA943253650000000260090008648,5416.14,АГРАРНА ПАРТІЯ УКРАЇНИ,Сумська обласна партійна організація Аграрної партії України,34932761,Сумська обл.,2021-09-30,3,2021
Акцiонерний банк 'Пiвденний,Поточний рахунок,UA513282090000026003010007435,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Хмельницька обласна організація Аграрної партії України,39968240,Хмельницька обл.,2021-09-30,3,2021
Акцiонерний банк 'Пiвденний,Поточний рахунок,UA593282090000026040000000580,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Хмельницька обласна організація Аграрної партії України,39968240,Хмельницька обл.,2021-09-30,3,2021
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA853133990000026006055720257,7.13,АГРАРНА ПАРТІЯ УКРАЇНИ,Запорізька обласна організація Аграрної партії України,34975613,Запорізька обл.,2021-09-30,3,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA853206490000026009052641121,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Центральний офіс,34763401,Україна,2021-09-30,3,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA693052990000026043045000650,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Центральний офіс,34763401,Україна,2021-09-30,3,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA163052990000026000036210210,77.09,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська обласна партійна організація Аграрної партії України,35032539,Київська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA073206490000026001052674419,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Київська регіональна міська партійна організація Аграрної партії України,35839722,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA473047950000026007053717461,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Луганська регіональна партійна організація Аграрної партії України,37287520,Луганська обл.,2021-06-30,2,2021
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA563047950000026004053719923,400.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Сватівська районна партійна організація Аграрної партії України,40018940,Луганська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA243052990000026000011604755,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Черкаська обласна партійна організація Аграрної партії України,34863754,Черкаська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA223052990000026004031602272,7754.51,АГРАРНА ПАРТІЯ УКРАЇНИ,Монастирищенська районна партійна організація Аграрної партії України,36778362,Черкаська обл.,2021-06-30,2,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA293052990000026004050539359,32927.00,АГРАРНА ПАРТІЯ УКРАЇНИ,ДНІПРОПЕТРОВСЬКА РЕГІОНАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ АГРАРНОЇ ПАРТІЇ УКРАЇНИ,42078603,Дніпропетровська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA213355480000026009053608571,62.71,АГРАРНА ПАРТІЯ УКРАЇНИ,Донецька обласна партійна організація Аграрної партії України,35175265,Донецька обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК"",",Поточний рахунок,UA103052990000026009035100623,306.22,АГРАРНА ПАРТІЯ УКРАЇНИ,Кіровоградська обласна партійна організації Аграрної партії України,36978104,Кіровоградська обл.,2021-06-30,2,2021
"АТ КБ ""ПриватБанк""",Поточний рахунок,UA443052990000026000006302181,100.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Чернігівська обласна партійна організація Аграрної партії України,35030222,Чернігівська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA663052990000026003023602797,0.00,АГРАРНА ПАРТІЯ УКРАЇНИ,Закарпатська обласна партійна організація Аграрної партії України,35175695,Закарпатська обл.,2021-06-30,2,2021
