Вид транспортного засобу,Марка/модель,Рік випуску,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Дата набуття речового права,Сума витрат на отримання речового права (грн),Дата втрати речового права,Дата відчуження,Вартість відчуження,Наявність обтяжень,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Вид речового права,Тип власника,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1896 куб.см.),2008,,,,2008-10-24,"209169,05",,,,обтяження відсутнє,,"50247,02",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2008,,,,2008-12-12,"109121,6",,,,обтяження відсутнє,,"10926,8",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2008,,,,2008-12-12,"109121,6",,2018-02-13,105550,обтяження відсутнє,,0,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"16682,17",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"16682,17",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Фольксваген Мультівен (Обʼєм двигуна 3189 куб.см.),2008,,,,2011-03-04,525000,,,,обтяження відсутнє,,"181944,55",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2014-08-21,112434,,,,обтяження відсутнє,,"31449,36",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2010-09-29,112434,,,,обтяження відсутнє,,"31449,36",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Skoda Octavia A5 (Обʼєм двигуна 1598 куб.см.),2010,,,,2010-06-30,159817,,,,обтяження відсутнє,,"40139,26",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1395 куб.см.),2017,,,,2017-01-26,"442580,83",,,,обтяження відсутнє,,"398752,91",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1598 куб.см.),2017,,,,2017-01-26,"412819,17",,,,обтяження відсутнє,,"371967,39",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2008,,,,2009-11-13,92720,,,,обтяження відсутнє,,46415,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2007,,,,2008-02-21,74870,,,,обтяження відсутнє,,"29705,93",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі легкові,Mercedes-Benz S600 (5513 куб.см),2012,,,,2016-04-01,5728670,2018-04-01,,,обтяження відсутнє,"294338,14",,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-03-31,1,2018
Автомобілі вантажні (спеціальні),"ЗАЗ 110557, 1197 куб. см",2006,,,,2011-01-01,4880,,,,обтяження відсутнє,,4575,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,2018-03-31,1,2018
Автомобілі легкові,"TOYOTA TERCEL, білий Сєдан легковий, 1300 куб.см",1996,Політична партія “Всеукраїнське обʼєднання “Батьківщина”,20069956,"м. Київ, вул. Турівська, буд. 15",2017-09-30,,2018-12-31,,,обтяження відсутнє,,,право користування,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,2018-03-31,1,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2010-02-26,"17763,86",,,,обтяження відсутнє,,"1997,5",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Житомирська обласна організація,25776533,Житомирська область,2018-03-31,1,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2006,,,,2009-12-02,15600,,,,обтяження відсутнє,,12480,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Попільнянська районна організація,33864810,Житомирська область,2018-03-31,1,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-03-22,10000,,,,обтяження відсутнє,,10000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Івано-Франківська обласна організація,25789520,Івано-Франківська область,2018-03-31,1,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2005-03-06,,,,,обтяження відсутнє,,12000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Кіровоградська обласна організація,24146984,Кіровоградська область,2018-03-31,1,2018
Автомобілі легкові,"DAEWOO-FSO TF696, 1598 куб. см",2007,,,,2007-11-27,64551,,,,обтяження відсутнє,,64551,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Кіровоградська обласна організація,24146984,Кіровоградська область,2018-03-31,1,2018
Автомобілі легкові,А/м Газ/3110 (об'єм двигуна 2500 куб. см.),2003,,,,2007-08-11,,,,,обтяження відсутнє,,27307,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,2018-03-31,1,2018
Автомобілі вантажні (спеціальні),А/м ЗАЗ/ 110557 (об'єм двигуна 1197 куб. см.),2005,,,,2007-10-16,22040,,,,обтяження відсутнє,,"17947,36",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,2018-03-31,1,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2006,,,,2007-10-24,29300,,,,обтяження відсутнє,,9800,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Сумська обласна організація,24011118,Сумська область,2018-03-31,1,2018
Автомобілі вантажні (спеціальні),"автомобіль вантажний пікап марки ЗАЗ 110557, обєм двигуна 1197 куб.см.",2006,,,,2005-07-03,,,,,обтяження відсутнє,,20000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Херсонська міська організація,25801563,Херсонська область,2018-03-31,1,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-07-07,8800,,,,обтяження відсутнє,,8360,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Хмельницька обласна організація,22777686,Хмельницька область,2018-03-31,1,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-07-31,28700,,,,обтяження відсутнє,,8775,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2018-03-31,1,2018
Автомобілі вантажні (спеціальні),"А/м ЗАЗ 110557 ПІКАП-В,1190",2005,,,,2007-08-31,10000,,,,обтяження відсутнє,,"7999,96",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Чернігівська обласна організація,25785516,Чернігівська область,2018-03-31,1,2018
Автомобілі легкові,А/м Тойота Чайзер,1996,,,,2001-11-13,"34774,58",,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1800 куб.см.),1996,,,,2002-02-09,"9372,93",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2006-06-06,"7057,36",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2002-09-05,"6973,82",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2001-12-01,"6899,29",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2003-04-24,"7140,69",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"93040,86",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"124762,27",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2014-10-09,"119616,2",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2005-12-05,91454,,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1984 куб.см.),2007,,,,2007-10-05,176750,,,,обтяження відсутнє,,"22305,2",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1896 куб.см.),2008,,,,2008-10-24,"209169,05",,,,обтяження відсутнє,,"45951,83",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2008,,,,2008-12-12,"109121,6",,,,обтяження відсутнє,,"8248,76",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота RAV4 (Обʼєм двигуна 1987 куб.см.),2017,,,,2018-05-26,"747998,13",,,,обтяження відсутнє,,"742065,8",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"14584,66",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"14584,66",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Фольксваген Мультівен (Обʼєм двигуна 3189 куб.см.),2008,,,,2011-03-04,525000,,,,обтяження відсутнє,,"171111,22",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2014-08-21,112434,,,,обтяження відсутнє,,"28688,52",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2010-09-29,112434,,,,обтяження відсутнє,,"28688,52",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Skoda Octavia A5 (Обʼєм двигуна 1598 куб.см.),2010,,,,2010-06-30,159817,,,,обтяження відсутнє,,"36193,84",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1395 куб.см.),2017,,,,2017-01-26,"442580,83",,,,обтяження відсутнє,,"387810,89",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1598 куб.см.),2017,,,,2017-01-26,"412819,17",,,,обтяження відсутнє,,"361769,4",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2008,,,,2009-11-13,92720,,,,обтяження відсутнє,,"44997,5",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2007,,,,2008-02-21,74870,,,,обтяження відсутнє,,"28567,34",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі легкові,Mercedes-Benz S600 (5513 куб.см),2012,"ТОВ ""Інтернаціональні Індивідуальні Проекти""",37768452,"м. Київ, вул. Ю. Шумського, буд. 1, оф. 114",2018-04-02,4162724,2019-04-02,,,обтяження відсутнє,275112,,право користування,юридична особа,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018
Автомобілі вантажні (спеціальні),"ЗАЗ 110557, 1197 куб. см",2006,,,,2011-01-01,4795,,,,обтяження відсутнє,,4315,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,2018-06-30,2,2018
Автомобілі легкові,"TOYOTA TERCEL, білий Сєдан легковий, 1300 куб.см",1996,Політична партія “Всеукраїнське обʼєднання “Батьківщина”,20069956,"м. Київ, вул. Турівська, буд. 15",2017-09-30,,2018-12-31,,,обтяження відсутнє,,,право користування,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,2018-06-30,2,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2010-02-26,"17763,86",,,,обтяження відсутнє,,1870,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Житомирська обласна організація,25776533,Житомирська область,2018-06-30,2,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2006,,,,2009-12-02,15600,,,,обтяження відсутнє,,11700,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Попільнянська районна організація,33864810,Житомирська область,2018-06-30,2,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-03-22,10000,,,,обтяження відсутнє,,"9880,92",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Івано-Франківська обласна організація,25789520,Івано-Франківська область,2018-06-30,2,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2005-03-06,,,,,обтяження відсутнє,,12000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Кіровоградська обласна організація,24146984,Кіровоградська область,2018-06-30,2,2018
Автомобілі легкові,"DAEWOO-FSO TF696, 1598 куб. см",2007,,,,2007-11-27,,,,,обтяження відсутнє,,64551,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Кіровоградська обласна організація,24146984,Кіровоградська область,2018-06-30,2,2018
Автомобілі легкові,А/м Газ/3110 (об'єм двигуна 2500 куб. см.),2003,,,,2007-08-11,,,,,обтяження відсутнє,,27307,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,2018-06-30,2,2018
Автомобілі вантажні (спеціальні),А/м ЗАЗ/ 110557 (об'єм двигуна 1197 куб. см.),2005,,,,2007-10-16,22040,,,,обтяження відсутнє,,"17160,22",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,2018-06-30,2,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2006,,,,2007-10-24,29300,,,,обтяження відсутнє,,9800,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Сумська обласна організація,24011118,Сумська область,2018-06-30,2,2018
Автомобілі вантажні (спеціальні),"автомобіль вантажний пікап марки ЗАЗ 110557, обєм двигуна 1197 куб.см.",2006,,,,2011-01-01,,,,,обтяження відсутнє,,19490,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Херсонська міська організація,25801563,Херсонська область,2018-06-30,2,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-07-07,8800,,,,обтяження відсутнє,,7920,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Хмельницька обласна організація,22777686,Хмельницька область,2018-06-30,2,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-07-31,28700,,,,обтяження відсутнє,,8550,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2018-06-30,2,2018
Автомобілі вантажні (спеціальні),"А/м ЗАЗ 110557 ПІКАП-В,1190",2005,,,,2007-08-31,10000,,,,обтяження відсутнє,,"7499,95",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Чернігівська обласна організація,25785516,Чернігівська область,2018-06-30,2,2018
Автомобілі легкові,А/м Тойота Чайзер,1996,,,,2001-11-13,"34774,58",,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1800 куб.см.),1996,,,,2002-02-09,"9372,93",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2006-06-06,"7057,36",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2002-09-05,"6973,82",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2001-12-01,"6899,29",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2003-04-24,"7140,69",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"93040,86",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"124762,27",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2014-10-09,"119616,2",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
