Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
телекомунікаційні послуги ,03.01.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренду приміщення,01.01.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.01.2023,1182.12,"Відділ культури, національностей,релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренду приміщення,01.01.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.01.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.01.2023,12.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,27.01.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.01.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.01.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.01.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.01.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.02.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.12.2022,172.96,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.01.2023,175.39,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги,01.02.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.02.2023,1183.36,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.02.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,27.02.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,27.02.2023,27.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,24.02.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.02.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.02.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.02.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.02.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.03.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.02.2023,176.8,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги ,01.03.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.12.2022,597.83,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.01.2023,602.61,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.03.2023,1187.57,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.02.2023,606.83,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,28.03.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.03.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.03.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.03.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.03.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.03.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.03.2023,42.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.03.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги,01.04.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.04.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.03.2023,178.04,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.03.2023,615.93,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.04.2023,1203.38,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.04.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,27.04.2023,18.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,27.04.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,26.04.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.04.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.04.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.04.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.04.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.05.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.04.2023,180.71,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.04.2023,617.16,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.05.2023,1177.89,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.05.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,23.05.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.05.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.05.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.05.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.05.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.05.2023,33.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.05.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.06.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.05.2023,181.08,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.05.2023,620.25,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.06.2023,1183.9,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
обслуговування віртуального виділеного серверу,26.06.2023,8264.0,"Товариство з обмеженою відповідальністю ""СЕНС ІТ ГЛОБАЛ""",43227396,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Проскурівського Підпілля буд. 61",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,26.06.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.06.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.06.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.06.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.06.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,29.06.2023,24.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,29.06.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.06.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.07.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги ,01.07.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.07.2023,1189.97,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.06.2023,181.99,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.06.2023,625.21,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,24.07.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.07.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
