Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
Оренда приміщення,30.11.2022,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.12.2022,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.08.2021,137.5,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",137.5,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,30.09.2021,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.10.2021,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,30.11.2021,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.12.2021,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.01.2023,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,28.02.2023,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.03.2023,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,30.04.2023,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.05.2023,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,30.06.2023,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.07.2023,275.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",275.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.08.2023,287.5,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",287.5,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,30.09.2023,300.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",300.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.10.2023,300.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",300.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,30.11.2023,300.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",300.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда приміщення,31.12.2023,300.0,"ТОВ ""ПКП ЖЕЛДОРПОСТАВКА""",30535398,"Одеська обл., м. Одеса, вул. Базарна, буд. 71",300.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Одеська обласна організація,43761525,Одеська область,4,2023
Оренда нежитлового приміщення,01.01.2023,2994.03,"Товариство з обмеженою відповідальністю ""КОМ РЕНТ""",40566270,"м. Київ, вул. Зоологічна, буд. 4 а, оф. 139",2994.03,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Київська обласна організація,43787648,Київська область,4,2023
Оренда нежитлового приміщення,31.12.2023,4680.0,"Товариство з обмеженою відповідальністю ""КОМ РЕНТ""",40566270,"м. Київ, вул. Зоологічна, буд. 4 а, оф. 139",4680.0,Юридична особа,УКРАЇНСЬКА ПРАВОСЛАВНА АСАМБЛЕЯ,Київська обласна організація,43787648,Київська область,4,2023
