Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ФІЛІЯ-ДОНЕЦЬКЕ ОБЛАСНЕ УПРАВЛІННЯ АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНИЙ ОЩАДНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA793351060000026005300711328,172466.16,ЗА МАЙБУТНЄ,ДОНЕЦЬКА ОБЛАСНА організація,36443774,Донецька обл.,2021-12-31,4,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273026890000026001055364221,19881.11,ЗА МАЙБУТНЄ,ВІННИЦЬКА ОБЛАСНА організація,36474205,Вінницька обл.,2021-12-31,4,2021
"АТ ""Укрексімбанк""",Поточний рахунок,UA933223130000026005000045227,157.26,ЗА МАЙБУТНЄ,ЖИТОМИРСЬКА ОБЛАСНА організація,36681991,Житомирська обл.,2021-12-31,4,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA433375460000026007055029277,475745.28,ЗА МАЙБУТНЄ,СУМСЬКА ОБЛАСНА організація,43540318,Сумська обл.,2021-12-31,4,2021
"ПуАТ ""КБ""АКОРДБАНК""",Поточний рахунок,UA403806340000026005167150001,374484.14,ЗА МАЙБУТНЄ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,43556485,Хмельницька обл.,2021-12-31,4,2021
"АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ""",Поточний рахунок,UA113808050000000026006702151,50.85,ЗА МАЙБУТНЄ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,43556485,Хмельницька обл.,2021-12-31,4,2021
АТ КБ Приватбанк,Поточний рахунок,UA413524790000026002052244213,54640.84,ЗА МАЙБУТНЄ,ХЕРСОНСЬКА ОБЛАСНА організація,37631480,Херсонська обл.,2021-12-31,4,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026007021603255,117.93,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА МІСЬКА організація,43792354,Черкаська обл.,2021-12-31,4,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ПЕРШИЙ УКРАЇНСЬКИЙ МІЖНАРОДНИЙ БАНК""",Поточний рахунок,UA603348510000000026000126201,886.40,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА ОБЛАСНА організація,37551945,Черкаська обл.,2021-12-31,4,2021
"АКЦIОНЕРНЕ ТОВАРИСТВО ""ПЕРШИЙ УКРАЇНСЬКИЙ МIЖНАРОДНИЙ БАНК"" МФО 334851",Поточний рахунок,UA793348510000000026005125627,0.00,ЗА МАЙБУТНЄ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,36639798,Дніпропетровська обл.,2021-12-31,4,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA593133990000026000060757363,639544.37,ЗА МАЙБУТНЄ,ЗАПОРІЗЬКА ОБЛАСНА організація,37020829,Запорізька обл.,2021-12-31,4,2021
"ПАТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA673515330000026005052167090,71012.00,ЗА МАЙБУТНЄ,ХАРКІВСЬКА ОБЛАСНА організація,36818462,Харківська обл.,2021-12-31,4,2021
АТ «ОЩАДБАНК»,Поточний рахунок,UA313288450000026001300676660,980080.70,ЗА МАЙБУТНЄ,ОДЕСЬКА ОБЛАСНА організація,36612687,Одеська обл.,2021-12-31,4,2021
"АТ КБ ""ПРИВАТ БАНК""",Поточний рахунок,UA053366770000026006060740220,0.00,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2021-12-31,4,2021
"АТ КБ ""ПРИВАТ БАНК""",Поточний рахунок,UA873366770000026002052550819,345367.25,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2021-12-31,4,2021
"АТ""ПУМБ""",Поточний рахунок,UA453348510000000026001124989,860448.61,ЗА МАЙБУТНЄ,ВОЛИНСЬКА ОБЛАСНА організація,37029088,Волинська обл.,2021-12-31,4,2021
"АТ""БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ",Поточний рахунок,UA623802810000026003024429001,5401.27,ЗА МАЙБУТНЄ,КИЇВСЬКА ОБЛАСНА організація,35089318,Київська обл.,2021-12-31,4,2021
"АТ ""ПУМБ""",Поточний рахунок,UA353348510000000026001112559,1215812.81,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2021-12-31,4,2021
"АТ ""ПУМБ""",Картковий рахунок,UA873348510000000026006167651,0.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2021-12-31,4,2021
"АТ ""ПУМБ""",Картковий рахунок,UA133348510000000026005167652,100.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2021-12-31,4,2021
Приватбанк,Поточний рахунок,UA923052990000026002043601047,33453.43,ЗА МАЙБУТНЄ,ЗАКАРПАТСЬКА ОБЛАСНА організація,36658318,Закарпатська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA503206490000026006052742636,974.10,ЗА МАЙБУТНЄ,КИЇВСЬКА МІСЬКА організація,36757337,м.Київ,2021-09-30,3,2021
ВІДДІЛЕННЯ № 2 ПУМБ В М. КРЕМЕНЧУК,Поточний рахунок,UA483348510000000026007125937,913304.47,ЗА МАЙБУТНЄ,ПОЛТАВСЬКА ОБЛАСНА організація,36454702,Полтавська обл.,2021-09-30,3,2021
"ТВБВ№10016/0200 філія Полтавського обласного управління АТ ""Ощадбанк""",Поточний рахунок,UA613314670000026006300722362,0.00,ЗА МАЙБУТНЄ,ПОЛТАВСЬКА ОБЛАСНА організація,36454702,Полтавська обл.,2021-09-30,3,2021
Полікомбанк Чернігів код банку 353100,Поточний рахунок,UA073531000000026009001061195,176157.40,ЗА МАЙБУТНЄ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,36655097,Чернігівська обл.,2021-09-30,3,2021
Миколаївське РУ АТ КБ Приватбанк у м.Миколаїв,Поточний рахунок,UA673266100000026008054105043,61760.48,ЗА МАЙБУТНЄ,МИКОЛАЇВСЬКА ОБЛАСНА організація,37518211,Миколаївська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТ БАНК""",Поточний рахунок,UA053366770000026006060740220,0.00,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТ БАНК""",Поточний рахунок,UA873366770000026002052550819,423109.67,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA053052990000026008035102202,410248.00,ЗА МАЙБУТНЄ,КІРОВОГРАДСЬКА ОБЛАСНА організація,37529862,Кіровоградська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA593133990000026000060757363,663543.82,ЗА МАЙБУТНЄ,ЗАПОРІЗЬКА ОБЛАСНА організація,37020829,Запорізька обл.,2021-09-30,3,2021
"ЧФ ПАТ КБ ""Приватбанк""",Поточний рахунок,UA153562820000026003060354283,392889.19,ЗА МАЙБУТНЄ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,37596834,Чернівецька обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA073333910000026009054728497,347295.27,ЗА МАЙБУТНЄ,РІВНЕНСЬКА ОБЛАСНА організація,36565370,Рівненська обл.,2021-09-30,3,2021
"АТ ""Укрексімбанк""",Поточний рахунок,UA933223130000026005000045227,8.59,ЗА МАЙБУТНЄ,ЖИТОМИРСЬКА ОБЛАСНА організація,36681991,Житомирська обл.,2021-09-30,3,2021
"ПуАТ ""КБ""АКОРДБАНК""",Поточний рахунок,UA403806340000026005167150001,443887.74,ЗА МАЙБУТНЄ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,43556485,Хмельницька обл.,2021-09-30,3,2021
"АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ""",Поточний рахунок,UA113808050000000026006702151,50.85,ЗА МАЙБУТНЄ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,43556485,Хмельницька обл.,2021-09-30,3,2021
"Найменування АТ КБ ""Приватбанк""",Поточний рахунок,UA953387830000026009055128009,5996.10,ЗА МАЙБУТНЄ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,36721143,Тернопільська обл.,2021-09-30,3,2021
"ПАТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA673515330000026005052167090,71012.00,ЗА МАЙБУТНЄ,ХАРКІВСЬКА ОБЛАСНА організація,36818462,Харківська обл.,2021-09-30,3,2021
"АТ""БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ",Поточний рахунок,UA623802810000026003024429001,223008.77,ЗА МАЙБУТНЄ,КИЇВСЬКА ОБЛАСНА організація,35089318,Київська обл.,2021-09-30,3,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ПЕРШИЙ УКРАЇНСЬКИЙ МІЖНАРОДНИЙ БАНК""",Поточний рахунок,UA603348510000000026000126201,0.00,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА ОБЛАСНА організація,37551945,Черкаська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026007021603255,117.93,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА МІСЬКА організація,43792354,Черкаська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA113052990000026003031009058,26566.03,ЗА МАЙБУТНЄ,ЛЬВІВСЬКА ОБЛАСНА організація,36659966,Львівська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Вкладний (депозитний) рахунок,UA553052990000026104001000113,415006.62,ЗА МАЙБУТНЄ,ЛЬВІВСЬКА ОБЛАСНА організація,36659966,Львівська обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA353052990000026186001000692,62.25,ЗА МАЙБУТНЄ,ЛЬВІВСЬКА ОБЛАСНА організація,36659966,Львівська обл.,2021-09-30,3,2021
"КБ ""Приватбанк""",Поточний рахунок,UA413524790000026002052244213,54815.84,ЗА МАЙБУТНЄ,ХЕРСОНСЬКА ОБЛАСНА організація,37631480,Херсонська обл.,2021-09-30,3,2021
"ФІЛІЯ-ДОНЕЦЬКЕ ОБЛАСНЕ УПРАВЛІННЯ АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНИЙ ОЩАДНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA793351060000026005300711328,172466.16,ЗА МАЙБУТНЄ,ДОНЕЦЬКА ОБЛАСНА організація,36443774,Донецька обл.,2021-09-30,3,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273026890000026001055364221,45027.03,ЗА МАЙБУТНЄ,ВІННИЦЬКА ОБЛАСНА організація,36474205,Вінницька обл.,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA433375460000026007055029277,475745.28,ЗА МАЙБУТНЄ,СУМСЬКА ОБЛАСНА організація,43540318,Сумська обл.,2021-09-30,3,2021
ПЕРШИЙ УКРАЇНСЬКИЙ МIЖНАРОДНИЙ БАНК МФО 334851,Поточний рахунок,UA793348510000000026005125627,0.00,ЗА МАЙБУТНЄ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,36639798,Дніпропетровська обл.,2021-09-30,3,2021
АТ «ОЩАДБАНК»,Поточний рахунок,UA313288450000026001300676660,980080.70,ЗА МАЙБУТНЄ,ОДЕСЬКА ОБЛАСНА організація,36612687,Одеська обл.,2021-09-30,3,2021
"АТ ""ПУМБ""",Поточний рахунок,UA453348510000000026001124989,896722.61,ЗА МАЙБУТНЄ,ВОЛИНСЬКА ОБЛАСНА організація,37029088,Волинська обл.,2021-09-30,3,2021
"АТ ""ПУМБ""",Поточний рахунок,UA353348510000000026001112559,442224.66,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2021-09-30,3,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026002006201183,0.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2021-09-30,3,2021
"ЧФ ПАТ КБ ""Приватбанк""",Поточний рахунок,UA153562820000026003060354283,392889.19,ЗА МАЙБУТНЄ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,37596834,Чернівецька обл.,2021-06-30,2,2021
"Полікомбанк (м.Чернігів), код установи банку 353100",Поточний рахунок,UA073531000000026009001061195,181519.90,ЗА МАЙБУТНЄ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,36655097,Чернігівська обл.,2021-06-30,2,2021
ВІДДІЛЕННЯ № 2 ПУМБ В М. КРЕМЕНЧУК,Поточний рахунок,UA483348510000000026007125937,913256.47,ЗА МАЙБУТНЄ,ПОЛТАВСЬКА ОБЛАСНА організація,36454702,Полтавська обл.,2021-06-30,2,2021
"ТВБВ№10016/0200 філія Полтавського обласного управління АТ ""Ощадбанк""",Поточний рахунок,UA613314670000026006300722362,0.00,ЗА МАЙБУТНЄ,ПОЛТАВСЬКА ОБЛАСНА організація,36454702,Полтавська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA503206490000026006052742636,974.10,ЗА МАЙБУТНЄ,КИЇВСЬКА МІСЬКА організація,36757337,м.Київ,2021-06-30,2,2021
"АТ ""Укрексімбанк""(м. Київ)",Поточний рахунок,UA933223130000026005000045227,998.59,ЗА МАЙБУТНЄ,ЖИТОМИРСЬКА ОБЛАСНА організація,36681991,Житомирська обл.,2021-06-30,2,2021
"ПуАТ КБ ""Акордбанк""",Поточний рахунок,UA403806340000026005167150001,552061.74,ЗА МАЙБУТНЄ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,43556485,Хмельницька обл.,2021-06-30,2,2021
"АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ""",Поточний рахунок,UA113808050000000026006702151,200.85,ЗА МАЙБУТНЄ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,43556485,Хмельницька обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA073333910000026009054728497,437735.27,ЗА МАЙБУТНЄ,РІВНЕНСЬКА ОБЛАСНА організація,36565370,Рівненська обл.,2021-06-30,2,2021
"Миколаїське РУ АТ КБ""ПРИВАТБАНК"" у м.Миколаїв",Поточний рахунок,UA673266100000026008054105043,148466.48,ЗА МАЙБУТНЄ,МИКОЛАЇВСЬКА ОБЛАСНА організація,37518211,Миколаївська обл.,2021-06-30,2,2021
АТ КБ ПРИВАТ БАНК,Поточний рахунок,UA053366770000026006060740220,0.00,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2021-06-30,2,2021
АТ КБ ПРИВАТ БАНК,Поточний рахунок,UA873366770000026002052550819,483225.89,ЗА МАЙБУТНЄ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,36732616,Івано-Франківська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA053052990000026008035102202,410248.00,ЗА МАЙБУТНЄ,КІРОВОГРАДСЬКА ОБЛАСНА організація,37529862,Кіровоградська обл.,2021-06-30,2,2021
АТКБ ПРИВАТ,Поточний рахунок,UA923052990000026002043601047,33453.43,ЗА МАЙБУТНЄ,ЗАКАРПАТСЬКА ОБЛАСНА організація,36658318,Закарпатська обл.,2021-06-30,2,2021
АТ КБ Приватбанк,Поточний рахунок,UA593133990000026000060757363,672696.82,ЗА МАЙБУТНЄ,ЗАПОРІЗЬКА ОБЛАСНА організація,37020829,Запорізька обл.,2021-06-30,2,2021
АТ КБ Приватбанк,Поточний рахунок,UA413524790000026002052244213,78818.84,ЗА МАЙБУТНЄ,ХЕРСОНСЬКА ОБЛАСНА організація,37631480,Херсонська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026007021603255,6792.91,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА МІСЬКА організація,43792354,Черкаська обл.,2021-06-30,2,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""ПЕРШИЙ УКРАЇНСЬКИЙ МІЖНАРОДНИЙ БАНК""",Поточний рахунок,UA603348510000000026000126201,0.00,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА ОБЛАСНА організація,37551945,Черкаська обл.,2021-06-30,2,2021
"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО АКЦІОНЕРНИЙ БАНК ""УКРГАЗБАНК""",Поточний рахунок,UA983204780000026005924893635,0.00,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА ОБЛАСНА організація,37551945,Черкаська обл.,2021-06-30,2,2021
