Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
АТ “Райффайзен банк Аваль”,поточний рахунок,26005314012,"11165,41",Громадянська позиція,Львівська обласна організація,37277596,Львівська область,2016-12-31,5,2016
"ПАТ ""Кредобанк""",поточний рахунок,2600201813980,0,Громадянська позиція,Львівська міська організація,37277947,Львівська область,2016-12-31,5,2016
невідомо,поточний рахунок,911113,0,Громадянська позиція,Старосамбірська районна організація,36765374,Львівська область,2016-12-31,5,2016
"АТ ""Ощадбанк""",поточний рахунок,26003000588433,0,Громадянська позиція,Закарпатська обласна організація,37296975,Закарпатська область,2016-12-31,5,2016
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26003000588433,0,Громадянська позиція,Закарпатська обласна організація,37296975,Закарпатська область,2016-12-31,5,2016
"АТ ""Укрсиббанк""",поточний рахунок,26004293388200,"256,01",Громадянська позиція,Одеська обласна організація,36920981,Одеська область,2016-12-31,5,2016
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052516833,"308,67",Громадянська позиція,Івано-Франківська обласна організація,36733960,Івано-Франківська область,2016-12-31,5,2016
невідомо,поточний рахунок,911112,0,Громадянська позиція,Верховинська районна організація,38335784,Івано-Франківська область,2016-12-31,5,2016
"АТ ""Ощадбанк""",поточний рахунок,26004300641612,0,Громадянська позиція,Харківська обласна організація,37188240,Харківська область,2016-12-31,5,2016
невідомо,поточний рахунок,911119,0,Громадянська позиція,Краснокутська районна органiзацiя,36325355,Харківська область,2016-12-31,5,2016
"ПАТ ""Кредобанк""",поточний рахунок,2600101835680,50,Громадянська позиція,Рівненська обласна організація,37302082,Рівненська область,2016-12-31,5,2016
невідомо,поточний рахунок,911116,0,Громадянська позиція,Сумська обласна організація,37283311,Сумська область,2016-12-31,5,2016
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050226940,"4556,61",Громадянська позиція,Дніпропетровська обласна організація,37006888,Дніпропетровська область,2016-12-31,5,2016
"АТ ""Ощадбанк""",поточний рахунок,26002300597395,"5622,17",Громадянська позиція,Тернопільська обласна організація,37016189,Тернопільська область,2016-12-31,5,2016
невідомо,поточний рахунок,911117,0,Громадянська позиція,Тернопільська міська організація,37372605,Тернопільська область,2016-12-31,5,2016
невідомо,поточний рахунок,911118,0,Громадянська позиція,Тернопільська районна організація,37043872,Тернопільська область,2016-12-31,5,2016
невідомо,поточний рахунок,911115,0,Громадянська позиція,Полтавська обласна організація,40896452,Полтавська область,2016-12-31,5,2016
невідомо,поточний рахунок,911114,0,Громадянська позиція,Миколаївська обласна організація,40894701,Миколаївська область,2016-12-31,5,2016
"АТ ""Укрексімбанк""",поточний рахунок,26009000000569,"58405,35",Громадянська позиція,Центральний офіс,33492420,Україна,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26007300684913,"1355,16",Громадянська позиція,Кіровоградська обласна організація,37297586,Кіровоградська область,2017-12-31,5,2017
"ПАТ ""Укрсоцбанк""",поточний рахунок,26009012000449,0,Громадянська позиція,Київська обласна організація,37236193,Київська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001051537726,57,Громадянська позиція,Черкаська обласна організація,37239608,Черкаська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26008300741004,0,Громадянська позиція,Луганська обласна організація,37178520,Луганська область,2017-12-31,5,2017
"АБ ""Укргазбанк""",поточний рахунок,26009924418287,0,Громадянська позиція,Херсонська обласна організація,33930536,Херсонська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055332097,0,Громадянська позиція,Вінницька обласна організація,37357702,Вінницька область,2017-12-31,5,2017
"ПАТ ""Укрсоцбанк""",поточний рахунок,26008012038564,0,Громадянська позиція,Донецька обласна організація,37295259,Донецька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052317039,0,Громадянська позиція,Хмельницька обласна організація,37263887,Хмельницька область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,2600805509013,"1761,1",Громадянська позиція,Волинська обласна організація,37204512,Волинська область,2017-12-31,5,2017
"АТ ""Укрсиббанк""",поточний рахунок,26009337001200,"13,43",Громадянська позиція,Київська міська організація,37615584,Київська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26005300480754,37,Громадянська позиція,Чернівецька обласна організація,37273083,Чернівецька область,2017-12-31,5,2017
невідомо,поточний рахунок,911122,0,Громадянська позиція,Сторожинецька районна організація,36755224,Чернівецька область,2017-12-31,5,2017
АТ “Райффайзен банк Аваль”,поточний рахунок,26005314012,"2292,51",Громадянська позиція,Львівська обласна організація,37277596,Львівська область,2017-12-31,5,2017
"ПАТ ""Кредобанк""",поточний рахунок,2600201813980,0,Громадянська позиція,Львівська міська організація,37277947,Львівська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26006300572049,0,Громадянська позиція,Старосамбірська районна організація,36765374,Львівська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26003000588433,0,Громадянська позиція,Закарпатська обласна організація,37296975,Закарпатська область,2017-12-31,5,2017
"АТ ""Укрсиббанк""",поточний рахунок,26004293388200,"256,01",Громадянська позиція,Одеська обласна організація,36920981,Одеська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052516833,"220,08",Громадянська позиція,Івано-Франківська обласна організація,36733960,Івано-Франківська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008052528748,0,Громадянська позиція,Верховинська районна організація,38335784,Івано-Франківська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26004300641612,144,Громадянська позиція,Харківська обласна організація,37188240,Харківська область,2017-12-31,5,2017
ПАТ КБ “Правекс-банк”,поточний рахунок,26009700403234,0,Громадянська позиція,Полтавська обласна організація,40896452,Полтавська область,2017-12-31,5,2017
"ПАТ ""Кредобанк""",поточний рахунок,2600101835680,0,Громадянська позиція,Рівненська обласна організація,37302082,Рівненська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055027585,0,Громадянська позиція,Сумська обласна організація,37283311,Сумська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050226940,"2,79",Громадянська позиція,Дніпропетровська обласна організація,37006888,Дніпропетровська область,2017-12-31,5,2017
"ПАТ КБ ""Приватбанк""",поточний рахунок,26054050223626,0,Громадянська позиція,Дніпропетровська обласна організація,37006888,Дніпропетровська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26002300597395,"2845,17",Громадянська позиція,Тернопільська обласна організація,37016189,Тернопільська область,2017-12-31,5,2017
АБ “Радабанк”,поточний рахунок,26004300002861,0,Громадянська позиція,Тернопільська міська організація,37372605,Тернопільська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26009300662364,0,Громадянська позиція,Тернопільська районна організація,37043872,Тернопільська область,2017-12-31,5,2017
"АТ ""Укрексімбанк""",поточний рахунок,26004000013238,240,Громадянська позиція,Чернігівська обласна організація,40842758,Чернігівська область,2017-12-31,5,2017
"АТ ""Ощадбанк""",поточний рахунок,26000300805234,0,Громадянська позиція,Миколаївська обласна організація,40894701,Миколаївська область,2017-12-31,5,2017
"АТ ""Укрексімбанк""",поточний рахунок,26009000000569,"60998,69",Громадянська позиція,Центральний офіс,33492420,Україна,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26007300684913,"22,64",Громадянська позиція,Кіровоградська обласна організація,37297586,Кіровоградська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053022803,3360,Громадянська позиція,Київська обласна організація,37236193,Київська область,2018-03-31,1,2018
"ПАТ ""Укрсоцбанк""",поточний рахунок,26009012000449,0,Громадянська позиція,Київська обласна організація,37236193,Київська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001051537726,44,Громадянська позиція,Черкаська обласна організація,37239608,Черкаська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26008300741004,0,Громадянська позиція,Луганська обласна організація,37178520,Луганська область,2018-03-31,1,2018
"АБ ""Укргазбанк""",поточний рахунок,26009924418287,120,Громадянська позиція,Херсонська обласна організація,33930536,Херсонська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055332097,0,Громадянська позиція,Вінницька обласна організація,37357702,Вінницька область,2018-03-31,1,2018
"ПАТ ""Укрсоцбанк""",поточний рахунок,26008012038564,0,Громадянська позиція,Донецька обласна організація,37295259,Донецька область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052317039,0,Громадянська позиція,Хмельницька обласна організація,37263887,Хмельницька область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,2600805509013,"35,06",Громадянська позиція,Волинська обласна організація,37204512,Волинська область,2018-03-31,1,2018
"АТ ""Укрсиббанк""",поточний рахунок,26009337001200,"553,43",Громадянська позиція,Київська міська організація,37615584,Київська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26005300480754,37,Громадянська позиція,Чернівецька обласна організація,37273083,Чернівецька область,2018-03-31,1,2018
невідомо,поточний рахунок,911122,0,Громадянська позиція,Сторожинецька районна організація,36755224,Чернівецька область,2018-03-31,1,2018
АТ “Райффайзен банк Аваль”,поточний рахунок,26005314012,"4134,81",Громадянська позиція,Львівська обласна організація,37277596,Львівська область,2018-03-31,1,2018
"ПАТ ""Кредобанк""",поточний рахунок,2600201813980,0,Громадянська позиція,Львівська міська організація,37277947,Львівська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26006300572049,0,Громадянська позиція,Старосамбірська районна організація,36765374,Львівська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26003000588433,"1204,08",Громадянська позиція,Закарпатська обласна організація,37296975,Закарпатська область,2018-03-31,1,2018
АТ “Укрсиббанк”,поточний рахунок,26004293388200,"256,01",Громадянська позиція,Одеська обласна організація,36920981,Одеська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052516833,"220,08",Громадянська позиція,Івано-Франківська обласна організація,36733960,Івано-Франківська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008052528748,0,Громадянська позиція,Верховинська районна організація,38335784,Івано-Франківська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26004300641612,1195,Громадянська позиція,Харківська обласна організація,37188240,Харківська область,2018-03-31,1,2018
ПАТ КБ “Правекс-банк”,поточний рахунок,26009700403234,0,Громадянська позиція,Полтавська обласна організація,40896452,Полтавська область,2018-03-31,1,2018
"ПАТ ""Кредобанк""",поточний рахунок,2600101835680,0,Громадянська позиція,Рівненська обласна організація,37302082,Рівненська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055027585,0,Громадянська позиція,Сумська обласна організація,37283311,Сумська область,2018-03-31,1,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050226940,"835,19",Громадянська позиція,Дніпропетровська обласна організація,37006888,Дніпропетровська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26002300597395,"5689,02",Громадянська позиція,Тернопільська обласна організація,37016189,Тернопільська область,2018-03-31,1,2018
АБ “Радабанк”,поточний рахунок,26004300002861,0,Громадянська позиція,Тернопільська міська організація,37372605,Тернопільська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26009300662364,0,Громадянська позиція,Тернопільська районна організація,37043872,Тернопільська область,2018-03-31,1,2018
"АТ ""Укрексімбанк""",поточний рахунок,26004000013238,765,Громадянська позиція,Чернігівська обласна організація,40842758,Чернігівська область,2018-03-31,1,2018
"АТ ""Ощадбанк""",поточний рахунок,26000300805234,0,Громадянська позиція,Миколаївська обласна організація,40894701,Миколаївська область,2018-03-31,1,2018
"АТ ""Укрексімбанк""",поточний рахунок,26009000000569,"5071,84",Громадянська позиція,Центральний офіс,33492420,Україна,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26007300684913,"254,64",Громадянська позиція,Кіровоградська обласна організація,37297586,Кіровоградська область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053022803,"6053,5",Громадянська позиція,Київська обласна організація,37236193,Київська область,2018-06-30,2,2018
"ПАТ ""Укрсоцбанк""",поточний рахунок,26009012000449,0,Громадянська позиція,Київська обласна організація,37236193,Київська область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001051537726,"706,92",Громадянська позиція,Черкаська обласна організація,37239608,Черкаська область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26008300741004,0,Громадянська позиція,Луганська обласна організація,37178520,Луганська область,2018-06-30,2,2018
"АБ ""Укргазбанк""",поточний рахунок,26009924418287,210,Громадянська позиція,Херсонська обласна організація,33930536,Херсонська область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055332097,0,Громадянська позиція,Вінницька обласна організація,37357702,Вінницька область,2018-06-30,2,2018
"ПАТ ""Укрсоцбанк""",поточний рахунок,26008012038564,0,Громадянська позиція,Донецька обласна організація,37295259,Донецька область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052317039,0,Громадянська позиція,Хмельницька обласна організація,37263887,Хмельницька область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,2600805509013,"2871,92",Громадянська позиція,Волинська обласна організація,37204512,Волинська область,2018-06-30,2,2018
"АТ ""Укрсиббанк""",поточний рахунок,26009337001200,"13613,43",Громадянська позиція,Київська міська організація,37615584,Київська область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26005300480754,43,Громадянська позиція,Чернівецька обласна організація,37273083,Чернівецька область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26000300805234,0,Громадянська позиція,Миколаївська обласна організація,40894701,Миколаївська область,2018-06-30,2,2018
АТ “Райффайзен банк Аваль”,поточний рахунок,26005314012,"3684,81",Громадянська позиція,Львівська обласна організація,37277596,Львівська область,2018-06-30,2,2018
"ПАТ ""Кредобанк""",поточний рахунок,2600201813980,0,Громадянська позиція,Львівська міська організація,37277947,Львівська область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26006300572049,0,Громадянська позиція,Старосамбірська районна організація,36765374,Львівська область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26003000588433,"7,92",Громадянська позиція,Закарпатська обласна організація,37296975,Закарпатська область,2018-06-30,2,2018
АТ “Укрсиббанк”,поточний рахунок,26004293388200,"256,01",Громадянська позиція,Одеська обласна організація,36920981,Одеська область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052516833,"3906,58",Громадянська позиція,Івано-Франківська обласна організація,36733960,Івано-Франківська область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008052528748,0,Громадянська позиція,Верховинська районна організація,38335784,Івано-Франківська область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26004300641612,440,Громадянська позиція,Харківська обласна організація,37188240,Харківська область,2018-06-30,2,2018
ПАТ КБ “Правекс-банк”,поточний рахунок,26009700403234,0,Громадянська позиція,Полтавська обласна організація,40896452,Полтавська область,2018-06-30,2,2018
"ПАТ ""Кредобанк""",поточний рахунок,2600101835680,0,Громадянська позиція,Рівненська обласна організація,37302082,Рівненська область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055027585,0,Громадянська позиція,Сумська обласна організація,37283311,Сумська область,2018-06-30,2,2018
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050226940,"569,63",Громадянська позиція,Дніпропетровська обласна організація,37006888,Дніпропетровська область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26002300597395,"69,95",Громадянська позиція,Тернопільська обласна організація,37016189,Тернопільська область,2018-06-30,2,2018
АБ “Радабанк”,поточний рахунок,26004300002861,0,Громадянська позиція,Тернопільська міська організація,37372605,Тернопільська область,2018-06-30,2,2018
"АТ ""Ощадбанк""",поточний рахунок,26009300662364,0,Громадянська позиція,Тернопільська районна організація,37043872,Тернопільська область,2018-06-30,2,2018
"АТ ""Укрексімбанк""",поточний рахунок,26004000013238,915,Громадянська позиція,Чернігівська обласна організація,40842758,Чернігівська область,2018-06-30,2,2018
"АТ ""Укрексімбанк""",поточний рахунок,26009000000569,"2074,33",Громадянська позиція,Центральний офіс,33492420,Україна,2017-03-31,1,2017
"АТ ""Укрексімбанк""",поточний рахунок,26009000000569,"3270,28",Громадянська позиція,Центральний офіс,33492420,Україна,2017-06-30,2,2017
"АТ ""Укрексімбанк""",поточний рахунок,26009000000569,"36568,73",Громадянська позиція,Центральний офіс,33492420,Україна,2017-09-30,3,2017
