Дата здійснення платежу з рахунку політичної партії,Найменування банку,Номер розрахункового документа,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Цільове призначення платежу,Код рядка,Сума (грн),Тип бенефіціара,Вид рахунку,Партія,Місцева організація,Код ЄДРПОУ осередку,Номер рахунку,Географічний обʼєкт,Квартал,Рік
2017-08-21,"ПАТ КБ ""Правекс-банк""",п/д №2 від 2017-08-21р.,"ТОВ ""Компанія ""Технограф""",39115208,"м. Київ, вул. О. Довженка, буд. 3","виготовлення пластикових карток згідно рахунку № 26 від 21.08.17р. В т.ч ПДВ 750,00 грн.",3.1.5,4500,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-08-22,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._1,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,Плата за РКО: за відправку платежів згідно дог № 26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-09-01,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._2,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,Плата за РКО: щомісячна абонплата за розрахункове обслуговування згідно з п. 4.1. дог № 26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,150,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-09-11,"ПАТ КБ ""Правекс-банк""",п/д № 4 від 2017-09-11,"КМФ ПАТ ""Укртелеком""",21560766,"м. Київ, бул-р Т. Шевченка, буд. 18",послуги електрозвʼязку О/Р 8200004425510701,3.3.5,"704,08",юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-09-14,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._3,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,Плата за РКО: за відправку платежів згідно дог № 26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-02,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._4,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,"плата за РКО: фіксована плата по тарифному пакету ""Стандарт"" згідно з п. 4.1. дог. №26002700419742 від 2017-06-13р. Без ПДВ",3.3.8,150,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-10,"ПАТ КБ ""Правекс-банк""",п/д №6 від 2017-10-10,"ТОВ ""Дрім лайн холдінг""",34981026,"м. Київ, вул. Представинська, буд. 28, оф. 1003","Щомісячна плата за необмежений доступ до мережі Інтернет згідно дог. №ППЗЖ від 2017-10-01р., в т.ч. ПДВ - 16,67 грн.",3.3.5,100,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-10,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._5,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,сплата комісії юридичних осіб за РКО за відправку платежів по СЕП згідно дог №26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-10,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._6,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,сплата комісії юридичних осіб за РКО за відправку платежів по СЕП згідно дог №26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-10,"ПАТ КБ ""Правекс-банк""",п/д №5 від 2017-10-10,"ТОВ ""Дрім лайн холдінг""",34981026,"м. Київ, вул. Представинська, буд. 28, оф. 1003","оренда сервера згідно дог ""ППЗЖ-С від 2017-10-01, в т.ч ПДВ - 67,33",3.3.7,404,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-23,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._7,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,сплата комісії юридичних осіб за РКО за відправку платежів по СЕП згідно дог №26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-23,"ПАТ КБ ""Правекс-банк""",п/д №7 від 2017-10-23.2017,"ТОВ ""Новини 24 години""",33786517,"м. Київ, вул. Польова, буд. 21","Розміщення рекламних роликів партії згідно рахунку №207 від2017-09-30, в т.ч ПДВ - 11501,67 грн.",3.2.1,69010,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-23,"ПАТ КБ ""Правекс-банк""","п/д ""8 від 2017-10-23","ТОВ ""Новини 24 години""",33786517,"м. Київ, вул. Польова, буд. 21","Розміщення рекламних роликів партії згідно рахунку №208 від2017-09-30, в т.ч ПДВ - 51435,35 грн.",3.2.1,"308612,12",юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-10-23,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._8,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,сплата комісії юридичних осіб за РКО за відправку платежів по СЕП згідно дог №26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-01,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._9,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,"плата за РКО: фіксована плата по тарифному пакету ""Стандарт"" згідно з п. 4.1. дог. №26002700419742 від 2017-06-13р. Без ПДВ",3.3.8,150,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-16,"ПАТ КБ ""Правекс-банк""",п/д №4 від 2017-11-16,"КМФ ПАТ ""Укртелеком""",21560766,"м. Київ, бульв. Т. Шевченко, буд. 18","послуги електрозвʼязку о/р 8200004425510701 в Т.ч. ПДВ, 79,08 грн.",3.3.5,"474,47",юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-16,"ПАТ КБ ""Правекс-банк""",п/д №5 від 2017-11-16,"Асоціація ""Українсько-Ізраїльська торгова палата""",23153841,"м. Київ, вул. Мечникова, буд. 14/1","оренда приміщення згідно р/ф №900 від 2017-09-28, в т.ч ПДВ 133,33 грн.",3.3.2,800,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-17,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._10,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,сплата комісії юридичних осіб за РКО за відправку платежів по СЕП згідно дог №26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-17,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._11,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,сплата комісії юридичних осіб за РКО за відправку платежів по СЕП згідно дог №26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-17,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._12,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,сплата комісії юридичних осіб за РКО за відправку платежів по СЕП згідно дог №26002700419742 від 2017-06-13р. Без ПДВ,3.3.8,40,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-17,"ПАТ КБ ""Правекс-банк""",п/д №6 від 2017-11-17,"ТОВ ""Дрім лайн холдінг""",34981026,"м. Київ, вул. Представинська, буд. 28, оф. 1003","оплата за необмежений доступ до мережі Інтернет згідно дог. №ППЗЖ від 2017-10-01р., в т.ч. ПДВ - 33,33 грн.",3.3.5,300,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-11-17,"ПАТ КБ ""Правекс-банк""",п/д №7 від 2017-11-17,"ТОВ ""Дрім лайн холдінг""",34981026,"м. Київ, вул. Представинська, буд. 28, оф. 1003","оплата сервера згідно дог ""ППЗЖ-С від 2017-10-01, в т.ч ПДВ - 202,00 грн.",3.3.7,1212,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-12-01,"ПАТ КБ ""Правекс-банк""",дог № 26002700419742 від 2017-06-13р._13,"ПАТ КБ ""Правекс-банк""",14360920,смт Тростянець,"плата за РКО: фіксована плата по тарифному пакету ""Стандарт"" згідно з п. 4.1. дог. №26002700419742 від 2017-06-13р. Без ПДВ",3.3.8,150,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-12-19,"ПАТ КБ ""Правекс-банк""",п/д №9 від 2017-12-19,"Асоціація ""Українсько-Ізраїльська торгова палата""",23153841,"м. Київ, вул. Мечникова, буд. 14/1","оренда приміщень за листопад згідно р/ф №СФ-0000997 від 2017-10-31, за грудень 2017 гзідно р/ф № СФ-0001091 від 30.11.17, в т.ч. ПДВ 266,67 грн.",3.3.2,1600,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Центральний офіс,21709375,26002700419742,Україна,5,2017
2017-09-15,"ПАТ КБ ""Приватбанк""",П/д № LLH8200079,"ПАТ КБ ""Приватбанк""",14360570,"м. Київ, вул. Грушевського, буд. 1Д",погашення заборгованості за розрахунково-касове обслуговування згідно угоди РКО № б/н від 2017-08-02,3.3.8,100,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Вінницька обласна організація,41278737,26008055328839,Вінницька область,5,2017
2017-09-15,"ПАТ КБ ""Приватбанк""",П/д № 0915A1IRBA,"ПАТ КБ ""Приватбанк""",14360570,"м. Київ, вул. Грушевського, буд. 1Д","Комісія за внесення коштів на рахунок, згідно відкритою офертою банку № б/н від 2017-08-02 та тарифів банку",3.3.8,5,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Вінницька обласна організація,41278737,26008055328839,Вінницька область,5,2017
2017-10-23,"ПАТ КБ ""Приватбанк""",П/д № 1 від 2017-10-23,"ТОВ ""Прескорпорейшн-лімітед""",32168763,"м. Вінниця, вул. Чехова, буд. 12А",за поліграфічну продукцію зг. Рах № СФ003900 від 2017-10-20 в т.ч. ПДВ,3.1.1,"3005,04",юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Вінницька обласна організація,41278737,26008055328839,Вінницька область,5,2017
2017-10-23,"ПАТ КБ ""Приватбанк""",меморіальний ордер № ANO0HDH10Yвід 2017-10-23,"ПАТ КБ ""Приватбанк""",14360570,"м. Київ, вул. Грушевського, буд. 1Д","Комісія за виконання платежів в національній валюті, згідно відкритою офертою банку № б/н від 2017-08-02 та тарифів банку без ПДВ",3.3.8,3,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Вінницька обласна організація,41278737,26008055328839,Вінницька область,5,2017
2017-10-04,"ПАТ ""Банк Восток""",п/д № 1 від 2017-10-04,Вилківська міська виборча комісія Кілійського району Одеської області,34211218,"Одеська обл., Кілійський р-н, м. Вилкове, вул. Різдвяна, буд. 11","Грошова застава за Кілійську місцеву (районну в Одеській області) організацію ПП ""ЗА ЖИТТЯ!"" з висування виборчого списку кандидатів в депутати до Вилківської міської ради Кілійського району Одеської області",3.9,1201,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-10-04,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",Списання комісії за підготовку платіжного доручення,3.3.8,10,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-10-04,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",Комісія за виконання платежів в операційний час,3.3.8,10,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-10-31,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",За розрахункове обслуговування рахунку,3.3.8,79,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-11-23,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",Погашення заборгованості за РКО,3.3.8,21,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-11-30,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",За розрахункове обслуговування рахунку,3.3.8,100,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-12-28,"ПАТ ""Банк Восток""",п/д № 2 від 2017-12-28,Управління Державної казначейської служби України в Овідіопольському районі Одеської області,37929461,"Одеська обл., Овідіопольський р-н, смт Овідіополь, вул. Т. Шевченка, буд. 214","Судовий збір за позовом Овідіопольської місцевої (районної в Одеській області) організації ПП ""ЗА ЖИТТЯ!"" в справі №509/3941/17, Овідіопольський районний суд",3.6.4,640,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-12-28,"ПАТ ""Банк Восток""",п/д № 3 від 2017-12-28,Управління Державної казначейської служби України в Овідіопольському районі Одеської області,37929461,"Одеська обл., Овідіопольський р-н, смт Овідіополь, вул. Т. Шевченка, буд. 214","Судовий збір за позовом Овідіопольської місцевої (районної в Одеській області) організації ПП ""ЗА ЖИТТЯ!"" в справі №509/3941/17, Овідіопольський районний суд",3.6.4,640,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-12-28,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",За оформлення платіжного доручення,3.3.8,20,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-12-28,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",За розрахункове обслуговування рахунку,3.3.8,100,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-12-28,"ПАТ ""Банк Восток""",Дог. №26/95273 від 2017-10-03,"ПАТ ""Банк Восток""",26237202,"м. Дніпро, вул. Курсантська, буд. 24",Комісія за виконання платежів в операційний час,3.3.8,20,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Одеська обласна організація,34055433,26001010511596,Одеська область,5,2017
2017-12-18,"ПАТ КБ ""Приватбанк""",п/д №1,"ТОВ ""Новини 24 години""",33786517,"м. Київ, вул. Польова, буд. 21","оплата за суборенду нежитлового приміщення згідно рах. №219 від 2017-10-02 у сумі 22600 грн., ПДВ - 20% 4520",3.3.2,27120,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Харківська обласна організація,33900035,26002052231985,Харківська область,5,2017
2017-12-20,"ПАТ КБ ""Приватбанк""",Arб/н,"ПАТ КБ ""Приватбанк""",14360570,"м. Київ, вул. Грушевського, буд. 1Д","погашення простроченої заборгованості за РКО, згідно з відкритою офертою банку № б/н від 2017-12-14 без пдв",3.3.8,103,юридична особа,поточний рахунок,ЗА ЖИТТЯ!,Харківська обласна організація,33900035,26002052231985,Харківська область,5,2017
