Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
Полікомбанк Чернігів код банку 353100,Поточний рахунок,UA073531000000026009001061195,26182.40,ЗА МАЙБУТНЄ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,36655097,Чернігівська обл.,2023-12-31,4,2023
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA433375460000026007055029277,472995.28,ЗА МАЙБУТНЄ,СУМСЬКА ОБЛАСНА організація,43540318,Сумська обл.,2023-12-31,4,2023
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026007021603255,0.00,ЗА МАЙБУТНЄ,ЧЕРКАСЬКА МІСЬКА організація,43792354,Черкаська обл.,2023-12-31,4,2023
"АТ""ПУМБ""",Поточний рахунок,UA453348510000000026001124989,838099.61,ЗА МАЙБУТНЄ,ВОЛИНСЬКА ОБЛАСНА організація,37029088,Волинська обл.,2023-12-31,4,2023
"ФІЛІЯ-ДОНЕЦЬКЕ ОБЛАСНЕ УПРАВЛІННЯ АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНИЙ ОЩАДНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA793351060000026005300711328,172466.16,ЗА МАЙБУТНЄ,ДОНЕЦЬКА ОБЛАСНА організація,36443774,Донецька обл.,2023-12-31,4,2023
"ЧФ ПАТ КБ ""Приватбанк""",Поточний рахунок,UA463052990000026003001804056,391989.19,ЗА МАЙБУТНЄ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,37596834,Чернівецька обл.,2023-12-31,4,2023
"АТ КБ""Приватбанк""",Поточний рахунок,UA513052990000026002040702358,289.97,ЗА МАЙБУТНЄ,РІВНЕНСЬКА ОБЛАСНА організація,36565370,Рівненська обл.,2023-12-31,4,2023
"АТ ""ПУМБ""",Поточний рахунок,UA353348510000000026001112559,79715.87,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2023-12-31,4,2023
"АТ ""ПУМБ""",Картковий рахунок,UA873348510000000026006167651,0.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2023-12-31,4,2023
"АТ ""ПУМБ""",Картковий рахунок,UA133348510000000026005167652,0.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2023-12-31,4,2023
