Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
виготовлення електронного підпису,26.04.2021,184.0,"Товариство з обмеженою відповідальністю ""Центр сертифікації ключів Україна""",36865753,м. Київ вул. Ірпінська буд. 1,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.04.2021,150.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.04.2021,6.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,28.05.2021,79.43,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
одержання витягу з державного реєєстру,10.06.2021,160.0,Головне управління Казначейства у Хмельницькій області/Хмельницька міська територіальна громада/220127,37971775,"Хмельницька обл., м. Хмельницький вул. Свободи буд. 70",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.06.2021,3.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.06.2021,89.06,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,22.07.2021,50.11,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,22.08.2021,10.8,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,30.08.2021,25.95,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
грошова застава ,27.09.2021,1200.0,Ямпільська виборча комісія,43801850,"Хмельницька обл., Шепетівський р-н, смт Ямпіль вул. Миру буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
грошова застава ,28.09.2021,6000.0,Смотрицькатимчасова виборча комісія Камянець Подільського району Хмельницької області,43781831,"Хмельницька обл., Камянець Подільський р-н, смт Смотрич вул. Героїв Небесної Сотні буд. 8",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.09.2021,28.52,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.09.2021,6.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
грошова застава ,30.09.2021,1200.0,Ямпільська виборча комісія,43801850,"Хмельницька обл., Шепетівський р-н, смт Ямпіль вул. Миру буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
грошова застава ,28.09.2021,6000.0,Смотрицькатимчасова виборча комісія Камянець Подільського району Хмельницької області,43781831,"Хмельницька обл., Камянець Подільський р-н, смт Смотрич вул. Героїв Небесної Сотні буд. 8",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,01.10.2021,121.48,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,28.10.2021,6.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,28.10.2021,150.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
виготовлення електронного підпису,16.11.2021,332.0,"Товариство з обмеженою відповідальністю ""Центр сертифікації ключів Україна""",36865753,м. Київ вул. Ірпінська буд. 1,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
виготовлення електронного підпису,16.11.2021,332.0,"Товариство з обмеженою відповідальністю ""Центр сертифікації ключів Україна""",36865753,м. Київ вул. Ірпінська буд. 1,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.11.2021,6.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,29.11.2021,150.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
виготовлення електронного підпису,07.12.2021,332.0,"Товариство з обмеженою відповідальністю ""Центр сертифікації ключів Україна""",36865753,м. Київ вул. Ірпінська буд. 1,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
виготовлення електронного підпису,07.12.2021,332.0,"Товариство з обмеженою відповідальністю ""Центр сертифікації ключів Україна""",36865753,м. Київ вул. Ірпінська буд. 1,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
виготовлення електронного підпису,07.12.2021,100.0,Островський Вадим Анатолійович,,хмельницька обл.,0.0,Фізична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,30.12.2021,150.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
комісія за користування пакетом банківських послуг,30.12.2021,9.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Хмельницька обласна організація,39948512,Хмельницька область,4,2021
оренда приміщення,31.12.2021,6000.0,"Товариство з обмеженою відповідальністю ""Епіцентр К""",32490244,м. Київ вул. Берковецька буд. 6К,6000.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,31.12.2021,472.21,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець Подільський р-н, м. Дунаївці вул. Шевченка буд. 50",472.21,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За телекомунікаційні послуги ,31.01.2021,4236.17,"Хмельницька філія Акціонерного товариства ""Укртелеком""",21560766,"Хмельницька обл., м. Хмельницький вул. Володимирська буд. 66",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
охорона приміщення ,31.01.2021,500.0,"Товариство з обмеженою відповідальністю ""ЯВІР-2000 Хмельницький""",40991435,"Хмельницька обл., м. Хмельницький вул. Перемоги буд. 12 кв. 176",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За програму М.Е.Док ,15.01.2021,993.0,"Товариство з обмеженою відповідальністю ""Центр сертифікації ключів ""Україна""",36865753,м. Київ вул. Ірпінська буд. 1,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.01.2021,1184.47,"Відділ культури, національностей,релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.01.2021,250.0,Кожан Наталія Ростиславівна,,хмельницька обл.,0.0,Фізична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,31.12.2020,120.0,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.01.2021,600.0,"Товариство з обмеженою відповідальністю ""Торгово-сервісний центр Універсалсервіс""",34256710,"30100Хмельницька обл., Шепетівський р-н, м. Нетішин вул. Будівельників буд. 12 кв. 35",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,27.01.2021,19.32,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки утримано із зарплати ,27.01.2021,45.0,Головне управління ДПС у Хмельницькій області,37971775,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки на фонд оплати праці,27.01.2021,660.0,Головне управління ДПС у Хмельницькій області,43142957,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки утримано із зарплати ,27.01.2021,540.0,Головне управління ДПС у Хмельницькій області,37971775,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Заробітна плата ,01.01.2021,2415.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,28.01.2021,42.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,28.01.2021,150.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За телекомунікаційні послуги ,28.02.2021,5114.51,"Хмельницька філія Акціонерного товариства ""Укртелеком""",21560766,"Хмельницька обл., м. Хмельницький вул. Володимирська буд. 66",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Відшкодування земельного податку ,01.01.2021,45.82,"Відділ культури, національностей,релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Відшкодування комунальних витрат ,31.01.2021,458.54,"Відділ культури, національностей,релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
охорона приміщення ,28.02.2021,500.0,"Товариство з обмеженою відпровідальністю ""Явір-2000 Хмельницький""",40991435,"Хмельницька обл., м. Хмельницький вул. Перемоги буд. 12 кв. 176",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.01.2021,429.2,Управління культури та туризму Дунаєвецької міської ради ,37971775,"Хмельницька обл., Камянець Подільський р-н, м. Дунаївці вул. Шевченка буд. 50",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За телекомунікаційні послуги ,28.02.2021,1200.0,"Приватне Акціонерне Товариство ""КИЇВСТАР""",21673832,м. Київ вул. Дягтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.02.2021,1189.3,"Відділ культури, національностей,релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.01.2021,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.02.2021,4500.0,"Приватне мале підприємство ""Медична практика""",23827096,"Хмельницька обл., м. Хмельницький вул. Шевченка буд. 34 кімната 310",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За оренду приміщення та відшкодування комунальних платежів ,01.01.2021,12406.0,Медвідь Василь Анатолійович,,хмельницька обл.,0.0,Фізична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,25.02.2021,150.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,25.02.2021,27.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,25.02.2021,19.32,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки утримано із зарплати ,25.02.2021,45.0,Головне управління ДПС у Хмельницькій області,37971775,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки утримано із зарплати ,25.02.2021,540.0,Головне управління ДПС у Хмельницькій області,37971775,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки на фонд оплати праці,25.02.2021,660.0,Головне управління ДПС у Хмельницькій області,43142957,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Заробітна плата ,01.02.2021,2414.41,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Відшкодування комунальних витрат ,28.02.2021,728.3,"Відділ культури, національностей,релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.03.2021,500.0,Кожан Наталія Ростиславівна,,хмельницька обл.,0.0,Фізична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За телекомунікаційні послуги ,31.03.2021,5114.51,"Хмельницька філія Акціонерного товариства ""Укртелеком""",21560766,"Хмельницька обл., м. Хмельницький вул. Володимирська буд. 66",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.03.2021,4500.0,"Приватне мале підприємство ""Медична практика""",23827096,"Хмельницька обл., м. Хмельницький вул. Шевченка буд. 34 кімната 310",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.03.2021,8452.5,Хмельницький кооперативний торговельно-економічний інститут,35805541,"Хмельницька обл., м. Хмельницький вул. Камянецька буд. 3",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.02.2021,240.0,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.03.2021,1200.0,"Товариство з обмеженою відповідальністю ""Торгово-сервісний центр Універсалсервіс""",34256710,"30100Хмельницька обл., Шепетівський р-н, м. Нетішин вул. Будівельників буд. 12 кв. 35",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.01.2021,161.7,"Приватне підприємство ""Редакція газети ""ВПЕРЕД""",21311715,"Хмельницька обл., Хмельницький р-н, смт Ярмолинці вул. Петропавлівська буд. 48",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.02.2021,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За оренду приміщення відшкодування комунальних платежів ,01.01.2021,6930.13,"Товариство з обмеженою відповідальністю ""ТЕСОРО-М""",39466584,"Хмельницька обл., Хмельницький р-н, м. Старокостянтинів вул. Миру буд. 15 оф. 3",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
охорона приміщення ,31.03.2021,500.0,"Товариство з обмеженою відпровідальністю ""Явір-2000 Хмельницький""",40991435,"Хмельницька обл., м. Хмельницький вул. Перемоги буд. 12 кв. 176",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.02.2021,161.89,"Приватне підприємство ""Редакція газети ""ВПЕРЕД""",21311715,"Хмельницька обл., Хмельницький р-н, смт Ярмолинці вул. Петропавлівська буд. 48",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.03.2021,1185.9,"Відділ культури, національностей,релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За телекомунікаційні послуги ,31.03.2021,600.0,"Приватне Акціонерне Товариство ""КИЇВСТАР""",21673832,м. Київ вул. Дягтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За аудиторські послуги ,18.03.2021,115000.0,"Товариство з обмеженою відповідальністю Аудиторська фірма""ІМОНА-АУДИТ""",23500277,м. Київ вулця Пирогова буд. 2 оф. 37,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За оренду приміщення та відшкодування комунальних платежів ,01.03.2021,3487.0,"Товариство з обмеженою відповідальністю ""Летичівська меблева фабрика""",05516346,"Хмельницька обл., Хмельницький р-н, смт Летичів вул. Юрія Савіцького буд. 25",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За оренду приміщення та відшкодування комунальних платежів ,01.01.2021,6971.0,"Товариство з обмеженою відповідальністю ""Летичівська меблева фабрика""",05516346,"Хмельницька обл., Хмельницький р-н, смт Летичів вул. Юрія Савіцького буд. 25",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки з орендної плати ФО,01.01.2021,143.55,Головне управління ДПС у Хмельницькій області,37971775,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
податки з орендної плати ФО,01.01.2021,1722.6,Головне управління ДПС у Хмельницькій області,37971775,"Хмельницька обл., м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
оренда приміщення,01.01.2021,7703.85,Коваль Михайло Леонідович,,хмельницька обл.,0.0,Фізична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
За оренду приміщення та відшкодування комунальних витрат ,01.01.2021,18194.12,Дрегало Галина Яківна,,хмельницька обл.,0.0,Фізична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,30.03.2021,63.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
Банківські послуги,30.03.2021,150.0,"Акціонерне товариство ""Райффайзен Банк Аваль""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2021
